sentence_num,sentence,word,bert_prob
414,'Five ships did not survive the',eyes,-14.982342720031738
415,'The paramedics on the scene helped the passengers after the big car',rest,-12.569369316101074
416,'The pilot spoke to an air traffic controller just before the',fortune,-19.621843338012695
417,'The boy scouts started a long hike through the forest after having a big',end,-14.463885307312012
418,'When traveling, Roger prefers to stick to major',plants,-10.962298393249512
419,'While hemming a pair of pants, Bridget accidentally dropped her',horse,-9.050959587097168
420,'The rangers say that somewhere in the state park is a',contrast,-16.203407287597656
421,'The doctor told him his headaches were due to',safety,-14.908005714416504
422,'The groups in the parade walked by slowly, each waving their',jokes,-16.459125518798828
423,'The little girl was very sick, but unfortunately there was no',joke,-10.930286407470703
424,'The meteor shower should have been spectacular, but the city lights blocked the',doll,-19.71513557434082
425,'She was unsure how the book would',camp,-13.87671184539795
426,'He was desperate for a job, so finally took something doing door to door',hiding,-12.571515083312988
427,'The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical',pedestrians,-22.46393394470215
428,'Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were',bullets,-17.51679039001465
429,'In the window, they posted the hours they were open for',texture,-18.42955780029297
430,'They sent the kids with measles home from school because they were',hard,-10.590380668640137
431,'Outside, Cora could hear the running',chapel,-19.020017623901367
432,'At night they often took a short',reputation,-18.53841781616211
433,'The wealthy author always points out that she wrote four novels before one was',hungry,-16.838788986206055
434,'The kitten waited patiently because behind the refrigerator was a',savior,-12.964594841003418
435,'Norton hates getting up on winter mornings because it is always',broken,-9.673121452331543
436,'The fertilizer enriched the',legs,-14.263961791992188
437,'The young girl passed her friend a',mechanic,-15.808481216430664
438,'He tinkered with the engine every weekend until it was absolutely',forgiven,-12.086605072021484
439,'When Diane heard the shark warning, she swam as fast as she could for',relaxing,-18.514301300048828
440,'Michael could hear the bells ringing in the tower of the',deer,-13.691523551940918
441,'When he got home from work on the construction site, his clothes were always',sick,-12.42538070678711
442,'Kevin propped his head up with a pillow as he basked in the hot',size,-17.77210235595703
443,'He bought it without even asking the',helicopters,-18.311878204345703
444,'Barry has considered proposing to his girlfriend, but he wants to wait until he is',flooded,-16.420434951782227
445,'John was disappointed to discover a scratch on his new',taxes,-14.676755905151367
446,'He was afraid that doing drugs would damage his',fever,-13.240160942077637
447,'They've been living together for a long time, but don't think they're actually',people,-9.475327491760254
448,'Dennis the Menance was known for making',apples,-8.572141647338867
449,'When the shooting started they ran for',convenience,-20.308353424072266
450,'The federal agents examined the hundred dollar bill with a microscope to see if it was',quiet,-13.199559211730957
451,'Eva turned down the heat and left the sauce on the stove to',state,-12.300990104675293
452,'Alone in the canyon, he was so spooked he was scared by his own',hospital,-17.411680221557617
453,'Betsy could never tell a',ditch,-18.037309646606445
454,'The bad boy was sent to his',dusk,-15.673715591430664
455,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his',boxes,-14.717613220214844
456,'Trying to evade their captors, the escaped prisoners of war lived in constant',size,-14.625041007995605
457,'The tip of the knife was',chatting,-17.581695556640625
458,'The little girl pulled on the rubber band to see how far it would',yell,-15.118583679199219
459,'The soldiers had special night vision goggles so they could see the',temper,-17.7388858795166
460,'George was born into a wealthy family and has no idea what it's like to be',pointed,-20.028240203857422
461,'Looking for bats, Karen descended into the depths of the',doll,-14.071419715881348
462,'We finally got a decent picture on the TV after an hour of adjusting the',ceremonies,-18.782527923583984
463,'It took a week to get his car fixed because the parts were out of',bread,-17.221328735351562
464,'The dispute was settled by a third',lifestyle,-19.637893676757812
465,'Our guests should be arriving',disabled,-21.31458854675293
466,'The dough was put in the hot',project,-18.882755279541016
467,'Andrew was glad that the meeting was very',pale,-20.132144927978516
468,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour',puppy,-22.865005493164062
469,'Most shark attacks occur very close to',ideas,-22.049163818359375
470,'He didn't have to spend much money on the car because he found an incredible',stream,-10.220306396484375
471,'The wealthy child went to a private',material,-17.628820419311523
472,'When you go to bed, turn off the',stores,-19.51268196105957
473,'George must keep his pet on a',meeting,-15.898515701293945
474,'He didn't have time to file everything on his desk, so he organized it into two',cartoons,-16.44169044494629
475,'The whole town came to hear their mayor',scratch,-14.288814544677734
476,'Josie found she could not bend the elbow of her broken',absence,-18.89963150024414
477,'It's hard to admit when one is',screened,-16.61041831970215
478,'Vic asked her to repeat what she had',vanished,-13.260146141052246
479,'When they were in London they visited Buckingham',bait,-24.3553409576416
480,'The agent was sent to South America on a secret',cow,-19.56332778930664
481,'Sam knew that rain was coming because he could smell it in the',robbery,-24.788448333740234
482,'His boss refused to give him a',cliff,-15.968225479125977
483,'She flew in late last night and really didn't get much',music,-13.688915252685547
484,'After a week, they gave up on the missing hikers and called off the',boss,-18.48014259338379
485,'The salesman made the mistake of talking down to Jane because he thought she was',stupid,-4.793684005737305
486,'Water was leaking out from the hole in the',ceiling,-2.3682358264923096
487,'Rushing out, he forgot to take his',coat,-1.932415246963501
488,'At that time, the boys lived down by the river in a',shack,-2.503145933151245
489,'The salesman made the mistake of talking down to Jane because he thought she was',dumb,-5.100449562072754
490,'Water was leaking out from the hole in the',roof,-0.6230604648590088
491,'Rushing out, he forgot to take his',jacket,-2.0554392337799072
492,'At that time, the boys lived down by the river in a',hut,-1.870267629623413
493,'The salesman made the mistake of talking down to Jane because he thought she was',poor,-7.372014045715332
494,'Water was leaking out from the hole in the',balloon,-9.007104873657227
495,'Rushing out, he forgot to take his',umbrella,-5.900355339050293
496,'At that time, the boys lived down by the river in a',van,-7.4277143478393555
497,'The salesman made the mistake of talking down to Jane because he thought she was',abstract,-12.230072021484375
498,'Water was leaking out from the hole in the',reward,-18.312429428100586
499,'Rushing out, he forgot to take his',country,-16.143306732177734
500,'At that time, the boys lived down by the river in a',letter,-15.568002700805664
