550,'Charlie's food was snatched by a',dog,-6.389284133911133
550,'Charlie's food was snatched by a',seagull,-10.787227026652545
550,'Charlie's food was snatched by a',thief,-6.380758285522461
550,'Charlie's food was snatched by a',squirrel,-5.582426071166992
550,'Charlie's food was snatched by a',crow,-5.943475723266602
550,'Charlie's food was snatched by a',pigeon,-7.648430824279785
550,'Charlie's food was snatched by a',raven,-7.026010751724243
550,'Charlie's food was snatched by a',kid,-8.804628372192383
550,'Charlie's food was snatched by a',cat,-7.496250152587891
550,'Charlie's food was snatched by a',child,-7.606389045715332
550,'Charlie's food was snatched by a',bear,-4.668744087219238
550,'Charlie's food was snatched by a',raccoon,-5.476835861802101
550,'Charlie's food was snatched by a',robber,-9.548328399658203
550,'Charlie's food was snatched by a',animal,-8.177206993103027
550,'Charlie's food was snatched by a',mugger,-13.213869980536401
550,'Charlie's food was snatched by a',deer,-9.580109596252441
550,'Charlie's food was snatched by a',racoon,-8.768321752548218
550,'Charlie's food was snatched by a',passerby,-12.551133900880814
550,'Charlie's food was snatched by a',vagrant,-11.049341261386871
550,'Charlie's food was snatched by a',friend,-10.948225975036621
551,'The ancient vehicle moved forward with a',lurch,-10.969515964388847
551,'The ancient vehicle moved forward with a',thud,-11.044451892375946
551,'The ancient vehicle moved forward with a',push,-8.071983337402344
551,'The ancient vehicle moved forward with a',jolt,-11.781356394290924
551,'The ancient vehicle moved forward with a',jerk,-11.5083589553833
551,'The ancient vehicle moved forward with a',start,-11.703919410705566
551,'The ancient vehicle moved forward with a',purpose,-11.827813148498535
551,'The ancient vehicle moved forward with a',clunk,-12.250658690929413
551,'The ancient vehicle moved forward with a',jump,-11.031517028808594
551,'The ancient vehicle moved forward with a',groan,-11.884839847683907
551,'The ancient vehicle moved forward with a',bang,-13.229496955871582
551,'The ancient vehicle moved forward with a',lunge,-14.810940980911255
551,'The ancient vehicle moved forward with a',shove,-13.414900779724121
551,'The ancient vehicle moved forward with a',chug,-12.18979811668396
551,'The ancient vehicle moved forward with a',pulley,-9.998674135655165
551,'The ancient vehicle moved forward with a',thrust,-10.103806495666504
551,'The ancient vehicle moved forward with a',shudder,-11.322977304458618
551,'The ancient vehicle moved forward with a',claim,-14.127555847167969
551,'The ancient vehicle moved forward with a',sigh,-13.4060697555542
551,'The ancient vehicle moved forward with a',stutter,-14.127593994140625
551,'The ancient vehicle moved forward with a',crawl,-13.020657539367676
551,'The ancient vehicle moved forward with a',thump,-11.589511156082153
551,'The ancient vehicle moved forward with a',passion,-14.756354331970215
551,'The ancient vehicle moved forward with a',putt,-18.737016677856445
551,'The ancient vehicle moved forward with a',struggle,-13.47221565246582
551,'The ancient vehicle moved forward with a',trot,-14.813977241516113
551,'The ancient vehicle moved forward with a',tug,-12.727544784545898
551,'The ancient vehicle moved forward with a',creak,-9.693970173597336
551,'The ancient vehicle moved forward with a',mule,-12.491361141204834
551,'The ancient vehicle moved forward with a',sputter,-13.697523355484009
551,'The ancient vehicle moved forward with a',rattle,-10.230685487389565
551,'The ancient vehicle moved forward with a',putter,-15.490318298339844
551,'The ancient vehicle moved forward with a',lag,-14.36642074584961
551,'The ancient vehicle moved forward with a',roar,-10.888092041015625
551,'The ancient vehicle moved forward with a',screech,-12.468005700968206
551,'The ancient vehicle moved forward with a',clatter,-12.790331602096558
551,'The ancient vehicle moved forward with a',gurgle,-12.237216677516699
551,'The ancient vehicle moved forward with a',moan,-11.804506093263626
551,'The ancient vehicle moved forward with a',bump,-11.122464179992676
552,'The window washer was carrying a big',bucket,-5.293896675109863
552,'The window washer was carrying a big',squeegee,-8.087556770944502
552,'The window washer was carrying a big',sponge,-10.182294845581055
552,'The window washer was carrying a big',pail,-7.518076904118061
552,'The window washer was carrying a big',rag,-10.81456470489502
552,'The window washer was carrying a big',stick,-8.733713150024414
552,'The window washer was carrying a big',bag,-7.883794784545898
552,'The window washer was carrying a big',ladder,-4.444185256958008
552,'The window washer was carrying a big',mop,-9.96422004699707
552,'The window washer was carrying a big',brush,-6.907358169555664
552,'The window washer was carrying a big',wiper,-10.70731782913208
552,'The window washer was carrying a big',wad,-9.09798949956894
552,'The window washer was carrying a big',bug,-13.129941940307617
552,'The window washer was carrying a big',squeeze,-11.55142593383789
552,'The window washer was carrying a big',scraper,-11.324244499206543
552,'The window washer was carrying a big',load,-7.208442687988281
552,'The window washer was carrying a big',towel,-10.600822448730469
552,'The window washer was carrying a big',bucket of supplies,-12.240340501070023
552,'The window washer was carrying a big',hose,-10.415452003479004
552,'The window washer was carrying a big',pole,-7.702291488647461
553,'Chris said his dog had always been his best',friend,-2.2197158336639404
553,'Chris said his dog had always been his best',pal,-5.639443397521973
553,'Chris said his dog had always been his best',bud,-12.98805046081543
553,'Chris said his dog had always been his best',dog,-7.33228874206543
553,'Chris said his dog had always been his best',pet,-7.118745803833008
554,'Growing up with three siblings he learned to',share,-5.643588066101074
554,'Growing up with three siblings he learned to',fight,-5.600004196166992
554,'Growing up with three siblings he learned to',compromise,-9.009217262268066
554,'Growing up with three siblings he learned to',cope,-9.282062530517578
554,'Growing up with three siblings he learned to',tussle,-11.297295376192778
554,'Growing up with three siblings he learned to',joke,-8.582884788513184
554,'Growing up with three siblings he learned to',hide,-7.7635498046875
554,'Growing up with three siblings he learned to',listen,-5.717902183532715
554,'Growing up with three siblings he learned to',improvise,-8.034252849873155
554,'Growing up with three siblings he learned to',adapt,-7.192238807678223
554,'Growing up with three siblings he learned to',dance,-7.694328308105469
554,'Growing up with three siblings he learned to',relax,-8.920891761779785
554,'Growing up with three siblings he learned to',battle,-9.43187427520752
554,'Growing up with three siblings he learned to',laugh,-7.546810150146484
554,'Growing up with three siblings he learned to',hate,-11.422506332397461
554,'Growing up with three siblings he learned to',wrestle,-8.62845296645537
554,'Growing up with three siblings he learned to',manuever,-15.33242366462946
554,'Growing up with three siblings he learned to',party,-9.394740104675293
554,'Growing up with three siblings he learned to',cook,-6.813373565673828
554,'Growing up with three siblings he learned to',sing,-8.143096923828125
554,'Growing up with three siblings he learned to',survive,-6.584006309509277
554,'Growing up with three siblings he learned to',be a mediator,-12.738645195960999
554,'Growing up with three siblings he learned to',smile,-9.815570831298828
554,'Growing up with three siblings he learned to',wait,-8.973809242248535
554,'Growing up with three siblings he learned to',try,-7.9335832595825195
555,'For Halloween, the boy dressed as a ghastly',ghost,-3.913661003112793
555,'For Halloween, the boy dressed as a ghastly',ghoul,-5.090788498520851
555,'For Halloween, the boy dressed as a ghastly',monster,-5.243884086608887
555,'For Halloween, the boy dressed as a ghastly',zombie,-4.115120887756348
555,'For Halloween, the boy dressed as a ghastly',vampire,-5.168648719787598
555,'For Halloween, the boy dressed as a ghastly',pirate,-7.287599086761475
555,'For Halloween, the boy dressed as a ghastly',demon,-6.5564985275268555
555,'For Halloween, the boy dressed as a ghastly',apparition,-11.823098820634186
555,'For Halloween, the boy dressed as a ghastly',magician,-12.67967700958252
555,'For Halloween, the boy dressed as a ghastly',knight,-9.38900089263916
555,'For Halloween, the boy dressed as a ghastly',witch,-4.665294647216797
555,'For Halloween, the boy dressed as a ghastly',super hero,-11.145418047904968
555,'For Halloween, the boy dressed as a ghastly',troll,-10.590921401977539
555,'For Halloween, the boy dressed as a ghastly',killer,-7.931280612945557
555,'For Halloween, the boy dressed as a ghastly',figure,-6.9675750732421875
555,'For Halloween, the boy dressed as a ghastly',murderer,-8.232632637023926
555,'For Halloween, the boy dressed as a ghastly',spectare,-18.757333755493164
555,'For Halloween, the boy dressed as a ghastly',pokemon,-11.931188583374023
555,'For Halloween, the boy dressed as a ghastly',villain,-8.442462921142578
555,'For Halloween, the boy dressed as a ghastly',goblin,-6.012182146310806
556,'Although they had met before, Lee couldn't remember his',name,-0.5168895125389099
556,'Although they had met before, Lee couldn't remember his',friend,-3.492769241333008
556,'Although they had met before, Lee couldn't remember his',aunt,-9.628159523010254
556,'Although they had met before, Lee couldn't remember his',coworker's name,-11.227427390171215
557,'After standing all day, all he wanted was a',chair,-4.699218273162842
557,'After standing all day, all he wanted was a',seat,-7.736724376678467
557,'After standing all day, all he wanted was a',nap,-8.66029167175293
557,'After standing all day, all he wanted was a',sit,-8.680282592773438
557,'After standing all day, all he wanted was a',break,-9.039592742919922
557,'After standing all day, all he wanted was a',drink,-10.72758674621582
557,'After standing all day, all he wanted was a',massage,-5.859483242034912
557,'After standing all day, all he wanted was a',rest,-6.382810115814209
557,'After standing all day, all he wanted was a',bed,-5.397132396697998
557,'After standing all day, all he wanted was a',beer,-11.108854293823242
557,'After standing all day, all he wanted was a',bath,-9.464183807373047
557,'After standing all day, all he wanted was a',relax,-8.914731979370117
557,'After standing all day, all he wanted was a',sleep,-8.280366897583008
557,'After standing all day, all he wanted was a',couch,-5.461299419403076
557,'After standing all day, all he wanted was a',shower,-9.828027725219727
558,'The man read a book while his wife',slept,-6.429788112640381
558,'The man read a book while his wife',cooked,-5.0856451988220215
558,'The man read a book while his wife',knitted,-5.65108494553715
558,'The man read a book while his wife',shopped,-9.919971607625484
558,'The man read a book while his wife',talked,-7.8312201499938965
558,'The man read a book while his wife',napped,-7.288133829832077
558,'The man read a book while his wife',ate,-6.657470226287842
558,'The man read a book while his wife',listened,-6.183436870574951
558,'The man read a book while his wife',cleaned,-4.778724193572998
558,'The man read a book while his wife',sewed,-7.680506646633148
558,'The man read a book while his wife',showered,-12.307575583457947
558,'The man read a book while his wife',cried,-10.136241912841797
558,'The man read a book while his wife',waited,-8.417049407958984
558,'The man read a book while his wife',knit,-7.802117824554443
558,'The man read a book while his wife',stood,-9.639495849609375
558,'The man read a book while his wife',worked,-6.961699962615967
558,'The man read a book while his wife',danced,-10.39944839477539
558,'The man read a book while his wife',ironed,-7.681306794285774
558,'The man read a book while his wife',meditated,-12.900660216808319
558,'The man read a book while his wife',watched tv,-8.00809907913208
558,'The man read a book while his wife',bathe,-11.648120403289795
559,'The stain was not noticeable; it was a tiny',spot,-3.1958041191101074
559,'The stain was not noticeable; it was a tiny',dot,-4.7742390632629395
559,'The stain was not noticeable; it was a tiny',speck,-4.209450170688797
559,'The stain was not noticeable; it was a tiny',smudge,-4.303590392693877
559,'The stain was not noticeable; it was a tiny',one,-4.760453701019287
559,'The stain was not noticeable; it was a tiny',stain,-4.842502117156982
559,'The stain was not noticeable; it was a tiny',mark,-3.7508082389831543
559,'The stain was not noticeable; it was a tiny',splotch,-5.7622108068317175
559,'The stain was not noticeable; it was a tiny',blob,-8.034614562988281
559,'The stain was not noticeable; it was a tiny',drop,-7.615886211395264
559,'The stain was not noticeable; it was a tiny',mar,-8.584114074707031
559,'The stain was not noticeable; it was a tiny',smear,-5.502434253692627
559,'The stain was not noticeable; it was a tiny',blemish,-5.477238361025229
559,'The stain was not noticeable; it was a tiny',patch,-6.0919060707092285
559,'The stain was not noticeable; it was a tiny',annoyance,-10.547182083129883
560,'The swim coach required the team's boys to always',shower,-6.4461870193481445
560,'The swim coach required the team's boys to always',practice,-5.898855209350586
560,'The swim coach required the team's boys to always',swim,-1.1211336851119995
560,'The swim coach required the team's boys to always',shave,-9.537330627441406
560,'The swim coach required the team's boys to always',stretch,-8.940978050231934
560,'The swim coach required the team's boys to always',train,-6.108902931213379
560,'The swim coach required the team's boys to always',behave,-11.607158660888672
560,'The swim coach required the team's boys to always',win,-10.31113052368164
560,'The swim coach required the team's boys to always',exercise,-9.207296371459961
560,'The swim coach required the team's boys to always',listen,-11.311273574829102
560,'The swim coach required the team's boys to always',dive,-6.57703971862793
560,'The swim coach required the team's boys to always',try,-10.623427391052246
560,'The swim coach required the team's boys to always',walk,-9.683399200439453
560,'The swim coach required the team's boys to always',bow,-8.923850059509277
560,'The swim coach required the team's boys to always',share,-9.00888442993164
560,'The swim coach required the team's boys to always',speedos,-18.361055374145508
560,'The swim coach required the team's boys to always',shirts,-14.141186714172363
560,'The swim coach required the team's boys to always',cheer,-10.672204971313477
560,'The swim coach required the team's boys to always',excel,-13.267218589782715
560,'The swim coach required the team's boys to always',dress,-9.861970901489258
560,'The swim coach required the team's boys to always',prepare,-9.998492240905762
560,'The swim coach required the team's boys to always',salute,-13.98085880279541
560,'The swim coach required the team's boys to always',shave their legs,-11.422930806875229
560,'The swim coach required the team's boys to always',trained,-12.056034088134766
560,'The swim coach required the team's boys to always',coverup,-15.251562595367432
560,'The swim coach required the team's boys to always',tread,-9.821344375610352
561,'Lately, Sam has felt like he is in a',rut,-6.291529178619385
561,'Lately, Sam has felt like he is in a',fog,-9.12578296661377
561,'Lately, Sam has felt like he is in a',dream,-8.349201202392578
561,'Lately, Sam has felt like he is in a',movie,-6.874962329864502
561,'Lately, Sam has felt like he is in a',funk,-9.519815444946289
561,'Lately, Sam has felt like he is in a',bubble,-8.87475872039795
561,'Lately, Sam has felt like he is in a',slump,-11.516426086425781
561,'Lately, Sam has felt like he is in a',bind,-7.572192668914795
561,'Lately, Sam has felt like he is in a',pickle,-7.3540873527526855
561,'Lately, Sam has felt like he is in a',daze,-7.542049795389175
561,'Lately, Sam has felt like he is in a',fugue,-11.966079377569258
561,'Lately, Sam has felt like he is in a',depression,-7.882896900177002
561,'Lately, Sam has felt like he is in a',cage,-7.916439533233643
561,'Lately, Sam has felt like he is in a',ditch,-11.774430274963379
561,'Lately, Sam has felt like he is in a',panic,-9.326837539672852
561,'Lately, Sam has felt like he is in a',prison,-5.2441534996032715
561,'Lately, Sam has felt like he is in a',jail,-9.61359691619873
561,'Lately, Sam has felt like he is in a',pinch,-12.495247840881348
561,'Lately, Sam has felt like he is in a',dilemma,-9.62844181060791
561,'Lately, Sam has felt like he is in a',cave,-9.393084526062012
561,'Lately, Sam has felt like he is in a',nightmare,-7.426163196563721
561,'Lately, Sam has felt like he is in a',faze,-11.941778182983398
561,'Lately, Sam has felt like he is in a',vacuum,-8.78992748260498
561,'Lately, Sam has felt like he is in a',coma,-10.249194145202637
562,'The scientist hated when the mice would',die,-5.998425006866455
562,'The scientist hated when the mice would',escape,-2.9216723442077637
562,'The scientist hated when the mice would',sleep,-8.001806259155273
562,'The scientist hated when the mice would',run,-5.029334545135498
562,'The scientist hated when the mice would',squeak,-9.22448393702507
562,'The scientist hated when the mice would',cry,-9.394060134887695
562,'The scientist hated when the mice would',squeal,-12.10949182510376
562,'The scientist hated when the mice would',bite,-7.993919849395752
562,'The scientist hated when the mice would',mate,-10.087629318237305
562,'The scientist hated when the mice would',not,-5.245625972747803
562,'The scientist hated when the mice would',scurry,-8.38152963295579
562,'The scientist hated when the mice would',gnaw,-7.73525669373339
562,'The scientist hated when the mice would',scatter,-9.969583511352539
562,'The scientist hated when the mice would',cheat,-8.989585876464844
562,'The scientist hated when the mice would',lie,-8.93809700012207
562,'The scientist hated when the mice would',pee,-8.741432189941406
562,'The scientist hated when the mice would',fight,-8.584110260009766
562,'The scientist hated when the mice would',revolt,-15.475202560424805
562,'The scientist hated when the mice would',hide,-6.812280178070068
562,'The scientist hated when the mice would',moan,-12.518785059452057
562,'The scientist hated when the mice would',poop,-10.961444854736328
562,'The scientist hated when the mice would',stop,-9.176199913024902
562,'The scientist hated when the mice would',run on their wheels,-14.440893352031708
562,'The scientist hated when the mice would',scramble,-12.26202392578125
563,'Before leaving work, the boss had many tasks to',finish,-5.768405914306641
563,'Before leaving work, the boss had many tasks to',complete,-6.328550338745117
563,'Before leaving work, the boss had many tasks to',do,-6.162392616271973
563,'Before leaving work, the boss had many tasks to',accomplish,-9.211295127868652
563,'Before leaving work, the boss had many tasks to',perform,-7.153303146362305
563,'Before leaving work, the boss had many tasks to',assign,-9.548397064208984
563,'Before leaving work, the boss had many tasks to',delegate,-11.24788761138916
563,'Before leaving work, the boss had many tasks to',handle,-9.223397254943848
563,'Before leaving work, the boss had many tasks to',get done,-10.744393587112427
563,'Before leaving work, the boss had many tasks to',write,-9.260860443115234
564,'The fisherman was annoyed when he lost his',bait,-4.908803939819336
564,'The fisherman was annoyed when he lost his',catch,-6.423744201660156
564,'The fisherman was annoyed when he lost his',fish,-8.028525352478027
564,'The fisherman was annoyed when he lost his',pole,-7.5746259689331055
564,'The fisherman was annoyed when he lost his',rod,-6.229849815368652
564,'The fisherman was annoyed when he lost his',boat,-4.921442985534668
564,'The fisherman was annoyed when he lost his',lure,-8.855833053588867
564,'The fisherman was annoyed when he lost his',hook,-7.972074508666992
564,'The fisherman was annoyed when he lost his',net,-6.666180610656738
564,'The fisherman was annoyed when he lost his',reel,-11.210898399353027
564,'The fisherman was annoyed when he lost his',rig,-9.803868293762207
564,'The fisherman was annoyed when he lost his',line,-7.2831926345825195
564,'The fisherman was annoyed when he lost his',way,-11.757038116455078
564,'The fisherman was annoyed when he lost his',fishing gear,-9.604304313659668
564,'The fisherman was annoyed when he lost his',anchor,-7.071173667907715
564,'The fisherman was annoyed when he lost his',wallet,-9.36761474609375
564,'The fisherman was annoyed when he lost his',bate,-10.66440349817276
564,'The fisherman was annoyed when he lost his',gear,-6.438887596130371
564,'The fisherman was annoyed when he lost his',worm,-10.376953125
565,'That many seeds can take several days to',germinate,-9.11454885546118
565,'That many seeds can take several days to',sprout,-11.50064886501059
565,'That many seeds can take several days to',grow,-8.659585952758789
565,'That many seeds can take several days to',plant,-9.948704719543457
565,'That many seeds can take several days to',hatch,-11.853723526000977
565,'That many seeds can take several days to',bloom,-10.62371826171875
565,'That many seeds can take several days to',sow,-11.05602741241455
565,'That many seeds can take several days to',eat,-12.716890335083008
565,'That many seeds can take several days to',gather,-12.250150680541992
565,'That many seeds can take several days to',dry,-10.263910293579102
565,'That many seeds can take several days to',mature,-13.188756942749023
565,'That many seeds can take several days to',spread,-10.842707633972168
565,'That many seeds can take several days to',blossom,-11.951639175415039
566,'To support the roof, Laura used a long',pole,-10.90151596069336
566,'To support the roof, Laura used a long',beam,-10.58545970916748
566,'To support the roof, Laura used a long',board,-13.06486701965332
566,'To support the roof, Laura used a long',stick,-12.731611251831055
566,'To support the roof, Laura used a long',rod,-11.044246673583984
566,'To support the roof, Laura used a long',post,-12.998266220092773
566,'To support the roof, Laura used a long',plank,-13.802760124206543
566,'To support the roof, Laura used a long',rafter,-12.701627053320408
566,'To support the roof, Laura used a long',shingle,-20.702006340026855
566,'To support the roof, Laura used a long',ladder,-12.099717140197754
566,'To support the roof, Laura used a long',log,-13.564477920532227
566,'To support the roof, Laura used a long',rope,-12.253178596496582
566,'To support the roof, Laura used a long',tarp,-15.745163440704346
567,'After Dylan injured his knee, it would sometimes',hurt,-2.7056567668914795
567,'After Dylan injured his knee, it would sometimes',ache,-5.212955474853516
567,'After Dylan injured his knee, it would sometimes',swell,-4.78857421875
567,'After Dylan injured his knee, it would sometimes',throb,-6.875336709897965
567,'After Dylan injured his knee, it would sometimes',crack,-7.112346649169922
567,'After Dylan injured his knee, it would sometimes',pop,-5.472602844238281
567,'After Dylan injured his knee, it would sometimes',sting,-5.701494216918945
567,'After Dylan injured his knee, it would sometimes',bleed,-7.6365861892700195
567,'After Dylan injured his knee, it would sometimes',twinge,-10.971594043076038
567,'After Dylan injured his knee, it would sometimes',cry,-9.924890518188477
567,'After Dylan injured his knee, it would sometimes',give out,-7.089471817016602
567,'After Dylan injured his knee, it would sometimes',catch,-8.845747947692871
567,'After Dylan injured his knee, it would sometimes',hurt when it was going to rain,-17.645238041877747
567,'After Dylan injured his knee, it would sometimes',give,-5.867403030395508
567,'After Dylan injured his knee, it would sometimes',click,-9.701963424682617
568,'Rachel bought yarn for the sweater she wanted to',knit,-0.8799611330032349
568,'Rachel bought yarn for the sweater she wanted to',make,-1.6334868669509888
568,'Rachel bought yarn for the sweater she wanted to',sew,-8.833599090576172
568,'Rachel bought yarn for the sweater she wanted to',crochet,-6.854280471801758
568,'Rachel bought yarn for the sweater she wanted to',fix,-9.133402824401855
568,'Rachel bought yarn for the sweater she wanted to',buy,-4.495295524597168
568,'Rachel bought yarn for the sweater she wanted to',wear,-6.6043901443481445
569,'During the earthquake, everything in the house',shook,-6.29606819152832
569,'During the earthquake, everything in the house',fell,-6.162151336669922
569,'During the earthquake, everything in the house',moved,-6.629634857177734
569,'During the earthquake, everything in the house',broke,-9.31736946105957
569,'During the earthquake, everything in the house',rattled,-10.389137148857117
569,'During the earthquake, everything in the house',trembled,-6.6002548560500145
569,'During the earthquake, everything in the house',was ruined,-13.703169345855713
569,'During the earthquake, everything in the house',ran,-12.489323616027832
569,'During the earthquake, everything in the house',hid,-15.747895240783691
570,'She had arranged all her dolls in a neat',row,-3.125051259994507
570,'She had arranged all her dolls in a neat',line,-3.4917151927948
570,'She had arranged all her dolls in a neat',pile,-8.003695487976074
570,'She had arranged all her dolls in a neat',order,-5.351902961730957
570,'She had arranged all her dolls in a neat',fashion,-7.7523393630981445
570,'She had arranged all her dolls in a neat',pyramid,-9.50733757019043
570,'She had arranged all her dolls in a neat',pattern,-4.7791547775268555
570,'She had arranged all her dolls in a neat',circle,-6.363080024719238
571,'The river swelled after they constructed the',dam,-5.232236862182617
571,'The river swelled after they constructed the',bridge,-5.369964599609375
571,'The river swelled after they constructed the',wall,-8.471091270446777
571,'The river swelled after they constructed the',dike,-8.687633847061079
571,'The river swelled after they constructed the',levee,-8.776704750955105
571,'The river swelled after they constructed the',dock,-12.416674613952637
571,'The river swelled after they constructed the',pipes,-12.919637680053711
571,'The river swelled after they constructed the',barge,-14.56163215637207
571,'The river swelled after they constructed the',mausoleum,-16.36356230219826
572,'While cleaning his garage, Jerry found a huge',spider,-12.005870819091797
572,'While cleaning his garage, Jerry found a huge',rat,-12.289794921875
572,'While cleaning his garage, Jerry found a huge',snake,-14.87536334991455
572,'While cleaning his garage, Jerry found a huge',box,-6.782031536102295
572,'While cleaning his garage, Jerry found a huge',bug,-16.85137367248535
572,'While cleaning his garage, Jerry found a huge',mouse,-11.059544563293457
572,'While cleaning his garage, Jerry found a huge',raccoon,-15.079167746007442
572,'While cleaning his garage, Jerry found a huge',tire,-11.712067604064941
572,'While cleaning his garage, Jerry found a huge',nest,-15.837331771850586
572,'While cleaning his garage, Jerry found a huge',chest,-9.443116188049316
572,'While cleaning his garage, Jerry found a huge',mess,-13.374226570129395
572,'While cleaning his garage, Jerry found a huge',ball,-14.57828426361084
572,'While cleaning his garage, Jerry found a huge',trophy,-20.22920036315918
572,'While cleaning his garage, Jerry found a huge',lizard,-16.020828247070312
572,'While cleaning his garage, Jerry found a huge',broom,-15.65808033936355
572,'While cleaning his garage, Jerry found a huge',tent,-15.1964750289917
572,'While cleaning his garage, Jerry found a huge',safe,-12.023016929626465
572,'While cleaning his garage, Jerry found a huge',painting,-16.55218505859375
572,'While cleaning his garage, Jerry found a huge',rake,-18.818729400634766
572,'While cleaning his garage, Jerry found a huge',bike,-12.924708366394043
572,'While cleaning his garage, Jerry found a huge',pile,-13.250205039978027
572,'While cleaning his garage, Jerry found a huge',doll,-16.55145263671875
572,'While cleaning his garage, Jerry found a huge',hole,-15.197131156921387
572,'While cleaning his garage, Jerry found a huge',trunk,-10.930468559265137
572,'While cleaning his garage, Jerry found a huge',stash,-14.04658031463623
572,'While cleaning his garage, Jerry found a huge',bat,-16.19286346435547
572,'While cleaning his garage, Jerry found a huge',cage,-18.040475845336914
572,'While cleaning his garage, Jerry found a huge',screwdriver,-15.229400157928467
572,'While cleaning his garage, Jerry found a huge',toy,-14.57197380065918
573,'Isabella dropped the box and it made a loud',thud,-6.9008737206459045
573,'Isabella dropped the box and it made a loud',bang,-6.9024481773376465
573,'Isabella dropped the box and it made a loud',noise,-3.8546929359436035
573,'Isabella dropped the box and it made a loud',sound,-3.37968111038208
573,'Isabella dropped the box and it made a loud',crash,-4.9532084465026855
573,'Isabella dropped the box and it made a loud',thump,-6.885177195072174
573,'Isabella dropped the box and it made a loud',clang,-8.743182182312012
573,'Isabella dropped the box and it made a loud',boom,-8.655631065368652
573,'Isabella dropped the box and it made a loud',thunk,-12.679620742797852
573,'Isabella dropped the box and it made a loud',crack,-6.7874274253845215
573,'Isabella dropped the box and it made a loud',crunch,-7.890869617462158
573,'Isabella dropped the box and it made a loud',clank,-10.255483508110046
574,'The aquarium in the child's room housed his pet',fish,-4.523626804351807
574,'The aquarium in the child's room housed his pet',turtle,-8.862407684326172
574,'The aquarium in the child's room housed his pet',goldfish,-7.1148825054988265
574,'The aquarium in the child's room housed his pet',snake,-10.430200576782227
574,'The aquarium in the child's room housed his pet',iguana,-14.069190205191262
574,'The aquarium in the child's room housed his pet',lizard,-13.038806915283203
574,'The aquarium in the child's room housed his pet',tarantula,-11.92393468786031
574,'The aquarium in the child's room housed his pet',frog,-8.38492202758789
574,'The aquarium in the child's room housed his pet',rat,-15.948331832885742
574,'The aquarium in the child's room housed his pet',crab,-11.153165817260742
574,'The aquarium in the child's room housed his pet',hamster,-15.939396798610687
574,'The aquarium in the child's room housed his pet',python,-11.81939697265625
574,'The aquarium in the child's room housed his pet',oscar,-15.235784530639648
574,'The aquarium in the child's room housed his pet',spider,-12.214973449707031
574,'The aquarium in the child's room housed his pet',piranha,-13.412064919248223
575,'Melanie loved working out, but hated the',sweat,-11.132132530212402
575,'Melanie loved working out, but hated the',gym,-8.122180938720703
575,'Melanie loved working out, but hated the',pain,-7.742100715637207
575,'Melanie loved working out, but hated the',heat,-14.142781257629395
575,'Melanie loved working out, but hated the',effort,-10.440346717834473
575,'Melanie loved working out, but hated the',commute,-12.615559577941895
575,'Melanie loved working out, but hated the',hours,-7.806070327758789
575,'Melanie loved working out, but hated the',treadmill,-16.913122177124023
575,'Melanie loved working out, but hated the',dieting,-16.219767093658447
575,'Melanie loved working out, but hated the',soreness,-9.648013055324554
575,'Melanie loved working out, but hated the',traveling,-12.943309783935547
575,'Melanie loved working out, but hated the',trainer,-12.891919136047363
575,'Melanie loved working out, but hated the',stares,-13.211722373962402
575,'Melanie loved working out, but hated the',commitment,-12.178753852844238
575,'Melanie loved working out, but hated the',running,-10.458998680114746
575,'Melanie loved working out, but hated the',drive,-9.586709022521973
575,'Melanie loved working out, but hated the',aches,-12.08525562286377
575,'Melanie loved working out, but hated the',smell,-12.055105209350586
575,'Melanie loved working out, but hated the',music,-12.237656593322754
575,'Melanie loved working out, but hated the',instructor,-13.5855131149292
575,'Melanie loved working out, but hated the',inconvenience,-15.13598346710205
575,'Melanie loved working out, but hated the',lunges,-18.552377223968506
576,'The bulletin board was low enough for Tom to',reach,-2.1382617950439453
576,'The bulletin board was low enough for Tom to',read,-6.817145347595215
576,'The bulletin board was low enough for Tom to',see,-5.79805850982666
576,'The bulletin board was low enough for Tom to',touch,-6.8362226486206055
576,'The bulletin board was low enough for Tom to',use,-10.556926727294922
576,'The bulletin board was low enough for Tom to',post,-13.849671363830566
576,'The bulletin board was low enough for Tom to',write,-9.059436798095703
576,'The bulletin board was low enough for Tom to',attach,-11.868496894836426
576,'The bulletin board was low enough for Tom to',pull,-7.450960159301758
576,'The bulletin board was low enough for Tom to',decorate,-14.58820629119873
576,'The bulletin board was low enough for Tom to',steal,-9.393518447875977
577,'Sally took her children to the candy',store,-0.2866709232330322
577,'Sally took her children to the candy',shop,-1.9627974033355713
577,'Sally took her children to the candy',man,-10.6140718460083
578,'When she didn't get ice cream Becca made a',fuss,-10.536968231201172
578,'When she didn't get ice cream Becca made a',face,-5.741614818572998
578,'When she didn't get ice cream Becca made a',scene,-9.495582580566406
578,'When she didn't get ice cream Becca made a',cake,-7.020960330963135
578,'When she didn't get ice cream Becca made a',frown,-8.152572631835938
578,'When she didn't get ice cream Becca made a',fit,-8.262008666992188
578,'When she didn't get ice cream Becca made a',pie,-9.47955322265625
578,'When she didn't get ice cream Becca made a',pout,-8.005121037364006
578,'When she didn't get ice cream Becca made a',tantrum,-8.123529888689518
578,'When she didn't get ice cream Becca made a',mess,-7.50214147567749
578,'When she didn't get ice cream Becca made a',sound,-7.800882816314697
