sentence_number,sentence,word,cloze_prob
480,Before going out on the open seas they always checked the speed,speed,0
481,The university wouldn't let him register until he paid the overdue fines on the borrowed rackets,rackets,0
482,He was packing his books and moving to a new place,place,0.147294589178357
483,The truck that Dave drove crashed into the patio,patio,0
484,"The newspaper review recommended the film, and the lead actor was praised for being very together",together,0
485,"It's raining, and I forgot my coat, hat, and keys",keys,0
486,The ship disappeared into the thick fog,fog,0.909278350515464
487,They decided to declaw the cat so he wouldn't tear up the couch,couch,0.3996003996004
488,"In his haste, the young man had forgotten to sign the clipboard",clipboard,0
489,"After the long day at work, he lay down on the floor",floor,0
490,The technician never comes to work before breakfast,breakfast,0
491,He was knocked off his surfboard by the first wave,wave,0.910216718266254
492,It is not legal for an employer to consider a person's race,race,0.364293085655315
493,Bill jumped in the lake and made a big splash,splash,0.970103092783505
494,Joy was too frightened to move,move,0.354062186559679
495,The police had never seen a man so ugly,ugly,0.0913811007268951
496,He liked lemon and sugar in his sauce,sauce,0
497,The papers were sorted into piles of varying thickness,thickness,0.0288270377733598
498,The dispute was settled by a third trial,trial,0
499,Since the water was unsafe they decided to drink soda,soda,0.354401805869075
500,They left the dirty dishes in the trunk,trunk,0
501,Nicole could not read very well without her dictionary,dictionary,0
502,There were brightly colored pictures on every card,card,0
503,Whatever he did it was unusual for him to be late,late,0.236656596173213
504,You could tell he had grown up in the South by his accent,accent,0.941941941941942
505,Every morning before school his mother laid out his clothes and packed his lunch,lunch,0.882882882882883
506,Father carved the turkey with a knife,knife,0.970970970970971
507,They had to drive for another hour before finding a place to eat,eat,0.235470941883768
508,Cathy worked overtime to finish her responsibility,responsibility,0
509,His ring fell into a hole in the sink,sink,0.425619834710744
510,The children went outside to look,look,0.029029029029029
511,Sam could not believe her story was published,published,0.0290872617853561
512,The cat was curled up in Jill's hamper,hamper,0.029029029029029
513,No one at the reunion recognized Dan because he had grown a beard,beard,0.765531062124249
514,He had just enough time to buy a cake from the store and change his clothes before the guests arrived,arrived,0.913086913086913
515,In the distance they heard the sound,sound,0.0851485148514851
516,He smiled nervously as he searched through his pockets for a quarter,quarter,0.212809917355372
517,She wanted a roommate who would be quiet and behave,behave,0
518,"Within minutes of arriving at the office, the detective spilled his thermos full of scotch",scotch,0
519,The surface of the water was nice and smooth,smooth,0.242518059855521
520,Sandy always wished that she had had a badge,badge,0
521,The candidate had spent most of his funds on campaigning,campaigning,0.354062186559679
522,She had to leave the movie when the baby started to smell,smell,0
523,"We followed the path up the hill, and there under the tree was a collar",collar,0
524,"During years of drudgery, the man had derived comfort from a single book",book,0.130820399113082
525,He slipped and fell on the floor,floor,0.176884422110553
526,You can't open the door with the wrong attitude,attitude,0
527,You could tell from the way he reacted that he did not like her,her,0.310869565217391
528,I started to put new plants in my garden but ran out of soil,soil,0.353707414829659
529,Everyone was honking at the old man who was driving too erratically,erratically,0
530,"While the national anthem is played, everyone is expected to stand",stand,0.719148936170213
531,One thing the old man lacked was sarcasm,sarcasm,0
532,"As a punishment, his parents immediately took away his car",car,0.40724946695096
533,She was glad she had accompanied her friend because she was enjoying the party except for the smoke,smoke,0
534,Josie found she could not bend the elbow of her broken doll,doll,0
535,The exit was marked by a large rock,rock,0
536,His boss refused to give him a drink,drink,0
537,It was difficult to decide which bills to pay and which to forget,forget,0.0318681318681319
538,Simon thinks it's ok to listen to loud music even if the door to his bedroom is open,open,0.824
539,He grew corn to feed his chickens,chickens,0.323647294589178
540,It was time to hang the new clothes,clothes,0.0592369477911647
541,Although John felt some remorse he decided to return the watch,watch,0.0301455301455301
542,Helen reached up to dust the shelf,shelf,0.36552440290758
543,The shirt was stained with blood,blood,0.311546840958606
544,There was a moth caught in the draft,draft,0
545,The groom took the bride's hand and placed the ring on her dresser,dresser,0
546,He put a clean sheet on the bed,bed,0.789473684210526
547,He looked worried because he might have broken his arm,arm,0.313060817547358
548,She was having a hard time because she didn't know the answer,answer,0.284860557768924
549,She bought several colorful postcards to send to her fans,fans,0
550,He positioned the violin under his chin,chin,0.765765765765766
551,He was cold most of the night and finally got up to get another log,log,0
552,The construction worker had developed very powerful arms from unloading bags of cement from the dock,dock,0
553,Tim's friend pushed him into a pool,pool,0.206206206206206
554,It was drafty because of the cold air leaking in through the front door and all the side windows,windows,0.742257742257742
555,He settled for California champagne because the imported stuff was too expensive,expensive,0.824824824824825
556,The breeze lifted the leaves,leaves,0.177062374245473
557,The jeweler was asked if he would examine the ring's huge crack,crack,0
558,She finished the second load of laundry and started to fold,fold,0.364669421487603
559,Tim threw a rock and broke the window,window,0.911911911911912
560,They installed an extremely expensive alarm system to protect their truck,truck,0
561,Steve spilled coffee all over his clean white couch,couch,0
562,At the park next to the beach she saw a man with a dog,dog,0.325628140703518
563,The manila folder that contained her manuscript had been broken,broken,0
564,He decided to travel in Iran even though he knew it could be dangerous,dangerous,0.909278350515464
565,She called her husband at his work,work,0.42814371257485
566,She found the steady drumming of rain on the roof very soothing,soothing,0.501002004008016
567,His ring fell into a dark hole in the sink,sink,0.425619834710744
568,Steve invited his girlfriend to a party,party,0.456049638055843
569,The insurance company refused to pay the claim when they found out that he'd been lying,lying,0.530591775325978
570,Betsy could never tell a lie,lie,0.676676676676677
571,The bully punched him on the playground and broke his nose,nose,0.472417251755266
572,They stood with the others and chatted while waiting for the bus,bus,0.648946840521565
573,Next year my little son will be going to school,school,0.559
574,He decided to apply for a student loan,loan,0.698347107438017
575,My sister bought tickets for the opening show,show,0.485567010309278
576,"He hated to move, but John wanted to live closer to his friends",friends,0.028913260219342
577,The papers were sorted into several piles of varying sizes,sizes,0.340954274353877
578,During the volley someone stepped on Joe's foot,foot,0.516528925619835
579,Jim was saving boxes for a friend who was moving,moving,0.648946840521565
580,He was tired and grouchy because he was having trouble with his homework,homework,0.383149448345035
581,He took the money from his leather wallet,wallet,0.618618618618619
582,Mrs. Stevens said that little Dennis was the loudest boy in the class,class,0.541916167664671
583,She cleaned the sink with a sponge,sponge,0.648296593186373
584,Since they saw that the water was unsafe they decided to drink soda,soda,0.354401805869075
585,Gary could absolutely not believe his son stole a car,car,0.455578512396694
586,"Ida wanted to sing folk songs at the picnic, so she brought her guitar",guitar,0.678034102306921
587,He finally bought some poison to kill the rats,rats,0.590180360721443
588,She was feeling quite cold so she put on her jacket,jacket,0.441
589,The final score of the game was tied,tied,0.564567769477054
590,They had been wandering in circles because nobody had a map,map,0.470941883767535
591,The man was caught selling an illegal drug,drug,0.531062124248497
592,Jenny boiled the eggs in water,water,0.586844809866393
593,The lawyer really feared that his client was guilty,guilty,0.498973305954826
594,At the park next to the beach she saw a man with a big dog,dog,0.325628140703518
595,The peaches she had bought at the market yesterday were very ripe and juicy,juicy,0.324324324324324
596,She was named after her mother,mother,0.648296593186373
597,Bob thought the best time to talk to the priest would probably be on Sunday in church,church,0.635593220338983
598,The extremely long test left the class tired,tired,0.365424430641822
599,The lady felt very proud to look at her daughter,daughter,0.335056876938987
600,He was caught stealing a car,car,0.473366834170854
601,"Upon locating the suspect, the detective left quickly and called the police",police,0.638429752066116
602,They took her car because he hated to drive in the rain,rain,0.581318681318681
603,The satellite orbited the earth,earth,0.606185567010309
604,They asked Dave to play tennis but he was too tired,tired,0.618618618618619
605,"I couldn't go myself, so I sent my secretary to the lawyers to pick up the papers",papers,0.354773869346734
606,The bridesmaid had an ugly dress,dress,0.541375872382852
607,"As reminder of his cat's first bath, he had a scratch on his arm",arm,0.398803589232303
608,Every month Rick had to clean his room,room,0.619238476953908
609,"Every single day, rain or shine, the joggers ran up and down the hill",hill,0.412412412412412
610,His hands shook because he was very nervous,nervous,0.560682046138415
611,He always hid an extra set of keys under a mat,mat,0.547052740434333
612,Her cold drink was served with a slice of lemon,lemon,0.605514316012726
613,"Upon mother's strict orders, the cat's smelly litter box was kept in the garage",garage,0.589178356713427
614,Dillinger once robbed that store,store,0.456087824351297
615,She felt dinner would definitely not be complete unless she made dessert,dessert,0.577528089887641
616,They rested for a while under a tree in the shade,shade,0.455108359133127
617,He looked very worried because he might have broken his arm,arm,0.313060817547358
618,Mary was excited to see if the new toy with the colored blocks and square buttons would make the child happy,happy,0.589178356713427
619,The car accident five years ago left an ugly scar on his face,face,0.516528925619835
620,They asked Dave to play tennis but he was too late,late,0
621,Gary could not believe his son stole a car,car,0.455578512396694
622,He always hid an extra set of keys under a bed,bed,0.0299896587383661
623,She was feeling cold so she put on her jacket,jacket,0.441
624,She called her husband at his spa,spa,0
625,Barry wisely chose to pay the bills,bills,0.426294820717131
626,Bob thought the best time to talk to the priest would probably be on Sunday in private,private,0
627,Jim was saving boxes for a friend who was recycling,recycling,0.0591775325977934
628,Randy froze when he saw a shadow at the end of the pier,pier,0.0290581162324649
629,"As reminder of his cat's first bath, he had a scratch on his stomach",stomach,0
630,"Upon locating the suspect, the detective left quickly and called the father",father,0
631,Each night he built a huge igloo,igloo,0
632,Fred put the worm on the hook,hook,0.45699481865285
633,The airline had lost her business,business,0
634,Cats love to be scratched behind the ears,ears,0.853853853853854
635,Gary could not believe his son stole a peek,peek,0
636,He took the money from his leather coat,coat,0.029029029029029
637,She was feeling cold so she put on her furnace,furnace,0
638,Smith enjoyed showing people his newly installed stereo,stereo,0.282515991471215
639,Barry wisely chose to pay the mechanic,mechanic,0
640,He decided to apply for a student position,position,0.0299586776859504
641,Steve invited his girlfriend to a church,church,0
642,Betsy could never tell a difference,difference,0
643,Fred put the worm on the leaf,leaf,0.061139896373057
644,"Ida wanted to sing folk songs at the picnic, so she brought her partner",partner,0
645,Cats love to be scratched behind the collar,collar,0
646,Smith enjoyed showing people his newly installed refrigerator,refrigerator,0
647,Every month Rick had to clean his teeth,teeth,0
648,Randy froze when he saw a shadow at the end of the hall,hall,0.501002004008016
649,Each night he built a huge fire,fire,0.794794794794795
650,The airline had lost her luggage,luggage,0.453488372093023
651,They had been wandering in circles because nobody had a light,light,0.0290581162324649
652,They stood with the others and chatted while waiting for the doctor,doctor,0
653,She cleaned the sink with a solvent,solvent,0.0290581162324649
654,They saw the lightning and heard the screams,screams,0
655,They saw the lightning and heard the thunder,thunder,0.941
656,The final score of the game was disputed,disputed,0.0309498399146211
657,It is time to hang the new pictures,pictures,0.235943775100402
658,"Every day, rain or shine, the jogger ran up and down the hill",hill,0.412412412412412
659,He returned the hole punch to the computer teacher,teacher,0.027027027
660,Rafael wants to preserve the national forest by guarding every cedar tree,tree,0.927272727
661,Jessie left without his toolbox or his packed keys,keys,0
662,The car accident five years ago left an ugly scar on his hairy face,face,0.018867925
663,We sprayed the yard to keep away the nasty bugs,bugs,0.411764706
664,Gary could not believe his son stole that fast watch,watch,0
665,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the cell phone",phone,0.976190476
666,"The hinges were rusted shut, so he had to pry it open with a sharp crowbar",crowbar,0.090909091
667,Fred put the worm on the wet grass,grass,0.166666667
668,She decided to start a new temporary business,business,0.085106383
669,He positioned the violin under his bearded chin,chin,0.954545455
670,He always seemed to be interested in looking at the blue sky,sky,0.645833333
671,She was having a hard time because she didn't know the English answer,answer,0
672,It didn't get completed because he could not locate the right diagnostic tool,tool,0.52173913
673,He always hid an extra set of keys under a Persian rug,rug,0.94
674,No one at the reunion recognized Dan because he had grown a long mustache,mustache,0
675,The fertilizer enriched the dry soil,soil,0.872727273
676,She was named after her famous mother,mother,0.176470588
677,I sat far off to the side of the auditorium and my line of sight was blocked by a tall beam,beam,0.018867925
678,He was caught stealing a borrowed car,car,0.5
679,She flipped through the stations in search of some global news,news,0.62
680,I could hear the loud telephone ringing through the concrete door,door,0
681,Paul painted the clown's suit blue and gave him a big red snotty balloon,balloon,0
682,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his bulging muscles",muscles,0.692307692
683,He was cold most of the night and finally got up to get another thick blanket,blanket,0.933333333
684,Mary went into her room to look at her illustrated painting,painting,0.020833333
685,The county decided to tear down the gas station by the elementary highway,highway,0
686,They couldn't decide on a name for their new premature dog,dog,0.023255814
687,They stood on the bridge tossing stale bread to the wild ducks,ducks,0.1875
688,In the mysterious wooden box the girl found the topographical ring,ring,0
689,"As soon as they reached the sand, he stopped to take off his striped shoes",shoes,0.173076923
690,The jeweler was asked if he would examine the ring's huge black stone,stone,0.490566038
691,She took the baby out when he started to cry and had to miss the rest of the tea party,party,0.729166667
692,I just had a new sound system installed in my living room,room,0.981132075
693,You could tell he had grown up in the South by his racist attitude,attitude,0.255813953
694,She was glad she had brought a good book with her since there was nothing to read at the post office,office,0.818181818
695,"Upon mother's strict orders, the cat's smelly litter box was kept in the outdoor shed",shed,0.326530612
696,Rushing out he forgot to take his thin jacket,jacket,0.318181818
697,They decided to declaw the cat so he wouldn't tear up the thick couch,couch,0.13559322
698,Their neighbors were surprised to find out that the Smiths had never visited that national town,town,0
699,The breeze lifted the short air,air,0
700,Barry wisely chose to pay the monthly fee,fee,0.295454545
701,The house at the end of the narrow road was built of red wood,wood,0.086956522
702,Betsy could never tell a funny joke,joke,0.673913043
703,Randy froze when he saw a shadow at the end of the narrow alley,alley,0.173913043
704,She cleaned the dirt from her blonde hair,hair,1
705,Steve invited his girlfriend to a formal party,party,0.093023256
706,"Every day, rain or shine, the joggers ran up and down the tall path",path,0
707,Every month Rick had to clean his whole car,car,0
708,Their picnic was ruined by the bad rain,rain,0.040816327
709,The applause could be heard throughout the echoey auditorium,auditorium,0.204081633
710,He drove the nail into the rotten door,door,0
711,Dillinger once robbed that federal bank,bank,0.847826087
712,She was quite surprised that Bill didn't keep his pocket watch,watch,0.557692308
713,He really wanted to go but decided to stay home to wait for the important call,call,0.534883721
714,At the park next to the beach she saw a man with a loyal dog,dog,0.810344828
715,They waited a long time to see the animated movie,movie,0.609756098
716,She left the tiny baby alone in the waiting room,room,0.944444444
717,The person who caught the thief deserves our loudest applause,applause,0.459016393
718,It was time to hang the new advent picture,picture,0.036363636
719,"As usual, he didn't do well because he had not prepared his subconscious mind",mind,0.714285714
720,The cigar stank and burned a hole in the leather shirt,shirt,0
721,She felt dinner would not be complete unless she made decadent dessert,dessert,0.6
722,They left the dirty dishes in the kitchen sink,sink,0.949152542
723,"It's raining, and I forgot my coat, hat, and waterproof umbrella",umbrella,0.1
724,Her cold drink was served with a slice of fresh lemon,lemon,0.694117647
725,The last thing they were expecting on their wedding day was a raging dark bull,bull,0
726,Although John felt some remorse he decided to return the library gift,gift,0
727,"As a punishment, his parents immediately took away his favorite toy",toy,0.523809524
728,After getting out of the shower he sat down to have instant breakfast,breakfast,0.042553191
729,The only food in the refrigerator was a moldy sub sandwich,sandwich,0.921568627
730,He was so busy and overwhelmed that he had forgotten to respond to the important email,email,0.448979592
731,They took her car because he hated to drive in the heavy city,city,0
732,The white gull dove down and caught a slimy worm,worm,0.272727273
733,Ken built his new house on a quiet wooded street,street,0.14
734,He was soothed by the gentle instrumental wind,wind,0
735,Liz and Marie sat at the conference table and discussed the topic for the next work meeting,meeting,0.367346939
736,They carelessly dumped the toxic waste into the winding ocean,ocean,0
737,He looked worried because he might have broken his right glasses,glasses,0
738,I think that my stockbroker is a habitual thief,thief,0
739,Our government was secretly supplying the rebels with arms and live ammunition,ammunition,0.862745098
740,"I don't know what his secret was, but my brother always managed to get the best academic grades",grades,0.509433962
741,"While they were eating pancakes, Albert noticed a bee swimming in the tonic water",water,0.777777778
742,"Within minutes of arriving at the office, the detective spilled his thermos full of hot soup",soup,0.022222222
743,There were a lot of old boxes stored in the unfinished basement,basement,0.489795918
744,"He hated to move, but Richard wanted to live closer to his single cousin",cousin,0
745,The officials tried to evacuate everyone from the area before the developing storm,storm,0.58490566
746,The truck that Dave drove crashed into the solid wall,wall,0.528301887
747,The man was caught selling an illegal unregistered gun,gun,0.630434783
748,He finally bought some poison to kill the diseased rats,rats,0.468085106
749,She pulled her head out from under the faucet and reached for a monkey wrench,wrench,0.833333333
750,She was glad she had accompanied her friend because she was enjoying the party except for the bland music,music,0.203389831
751,She was feeling cold so she put on her cashmere slippers,slippers,0
752,It was a dream come true because Jane had always wanted to visit Europe with her younger sister,sister,0.607142857
753,She usually let her very competent secretary handle the difficult calls,calls,0.188679245
754,His seat was next to the revolving window,window,0.02173913
755,If he strained his eyes he could see a tiny bird,bird,0.04
756,"Coming in, he took off his smelly hat",hat,0
757,Steve spilled coffee all over his clean white polo shirt,shirt,0.980769231
758,Mr. Smith enjoyed showing people his newly installed satellite dish,dish,0.824561404
759,They decided to buy a small place and build an addition with two more upper rooms,rooms,0.333333333
760,Larry chose not to join the Confederate army,army,0.744186047
761,They rested under a tree in the local park,park,0.867924528
762,The shirt was stained with frying oil,oil,0.551020408
763,The Italian chef was known for his fabulous bowtie sauce,sauce,0
764,Phil put some drops in his soft drink,drink,0.326530612
765,Every morning before school his mother laid out his clothes and packed his messenger lunch,lunch,0
766,Sam practiced every day in anticipation of the philharmonic concert,concert,0.325581395
767,The hikers wanted to camp close to the frozen river,river,0
768,"Quite predictably, the first thing the doctor asked for was the specific symptoms",symptoms,0.333333333
769,The old woman was the only one to see the eerie murder,murder,0
770,The rude waiter was not given a generous chance,chance,0
771,Tim's friend pushed him into a kiddie pool,pool,0.93877551
772,Since the water was unsafe they decided to drink orange juice,juice,0.93877551
773,Before she arrived he opened a bottle of wine and put on some soft classical music,music,0.981481481
774,There was a moth caught in the bright light,light,0.688888889
775,Peter painted the walls of the bird exhibit light blue to resemble the Pacific ocean,ocean,0.893617021
776,He bought her a pearl necklace for her eighteenth anniversary,anniversary,0.06122449
777,Most of the trees died after last year's dreadful drought,drought,0.583333333
778,He slipped and fell on the uneven ice,ice,0
779,There were brightly colored pictures on every interior wall,wall,0.931034483
780,The bad boy was sent to his intimidating father,father,0.333333333
781,He grew corn to feed his dairy cows,cows,0.803921569
782,Each night the campers built a huge bright fire,fire,0.951219512
783,The other driver was so angry he threatened him with a civil gun,gun,0
784,Sharon dried the bowls with a filthy towel,towel,0.529411765
785,"We followed the path up the hill, and there, under the tree, was a gray snake",snake,0
786,No one wanted to make any decisions until after the corporate party,party,0.020833333
787,As a child he used to collect glass stamps,stamps,0
788,The cat was crouched in the tall grass down by the lazy river,river,0.638297872
789,He fell on the floor after tripping on the oriental cord,cord,0
790,The bridesmaid had an ugly revealing face,face,0
791,"No matter how hard she tried, she could not remember the serial name",name,0
792,The wealthy couple's three little girls enjoyed playing together in the front yard,yard,0.79245283
793,His skin was red from spending the day at the neighborhood beach,beach,0.020408163
794,The journalist reported that many collapsed during the intense heat,heat,0.372093023
795,The cows moved from the sun into the wooden shade,shade,0.033898305
796,Helen reached up to dust the topmost lamp,lamp,0
797,He liked lemon and sugar in his herbal water,water,0
798,"Ida wanted to sing folk songs at the picnic, so she brought her wireless microphone",microphone,0.365384615
799,Most men cannot understand why women wear ugly shoes,shoes,0.418181818
800,After dinner they washed the family dishes,dishes,0.261904762
801,"In his day, that old guy was one of the best soccer athletes",athletes,0
802,They had been wandering in circles because nobody had a detailed map,map,0.716981132
803,I had lost the ticket I needed to pick up my rental clothes,clothes,0
804,They had to shampoo the new beige rug after the accident with the mangy wine,wine,0
805,The Democrats seemed to focus on defense while the Republicans talked about the booming budget,budget,0
806,Sandy always wished that she had had a Persian sister,sister,0
807,Mrs. Stevens said that little Dennis was the loudest boy in the fictional story,story,0.3
808,Joan fed her baby some warm breast milk,milk,1
809,She wore heavy wool socks and her sturdiest boots to go walking in the melting forest,forest,0
810,Kim was relieved to see that ample food had been made for the special occasion,occasion,0.45
811,Every spring they held the annual onion parade,parade,0
812,The squirrel stored some nuts in the dead ground,ground,0
813,The sewer backed up and caused a unpleasant flood,flood,0
814,"During years of drudgery, the man had derived comfort from a single catchy book",book,0
815,They installed an extremely expensive alarm system to protect their suburban home,home,0.813953488
816,"Although Jan was usually careful, she had forgotten to turn off the ultraviolet light",light,0.634146341
817,The university wouldn't let him register until he paid the overdue fines on the borrowed comic books,books,0.979166667
818,She helped him put the finishing touches on the haunted house,house,0.934782609
819,His ring fell into a hole in the tiled floor,floor,0.680851064
820,He put a clean sheet on the twin bed,bed,0.886363636
821,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dining table",table,0.395833333
822,At night the old woman locked the frosty door,door,0.225
823,The young boy asked for another tasty treat,treat,0.422222222
824,He was grouchy because he was having trouble with his nightmarish sleep,sleep,0
825,The senator had once been a preschool teacher,teacher,0.87755102
826,He smiled nervously as he searched through his pockets for a fresh mint,mint,0.264150943
827,The house at the end of the narrow road was built of red bricks,bricks,0.869565217
828,"Within minutes of arriving at the office, the detective spilled his thermos full of hot coffee",coffee,0.955555556
829,The person who caught the thief deserves our loudest respect,respect,0
830,They rested under a tree in the dim light,light,0.644444444
831,Since the water was unsafe they decided to drink sweet tea,tea,0.807692308
832,They had to shampoo the new beige rug after the accident with the mangy dog,dog,0.706896552
833,The breeze lifted the short skirt,skirt,0.619047619
834,The bad boy was sent to his intimidating room,room,0.047619048
835,"We followed the path up the hill, and there, under the tree, was a gray cat",cat,0.272727273
836,She was glad she had accompanied her friend because she was enjoying the party except for the loud food,food,0
837,"The hinges were rusted shut, so he had to pry it open with a steel knife",knife,0
838,She took the baby out when he started to cry and had to miss the rest of the tea movie,movie,0
839,Liz and Marie sat at the conference table and discussed the topic for the next board week,week,0
840,I just had a new sound system installed in my living car,car,0
841,The squirrel stored some nuts in the dead tree,tree,1
842,There were a lot of old boxes stored in the unfinished attic,attic,0.224489796
843,Her cold drink was served with a slice of homemade pie,pie,0.760869565
844,The Democrats seemed to focus on defense while the Republicans talked about the booming economy,economy,0.972972973
845,"It's raining, and I forgot my coat, hat, and wide boots",boots,0.022222222
846,He bought her a pearl necklace for her eighteenth birthday,birthday,0.93877551
847,He was so busy and overwhelmed that he had forgotten to respond to the footer note,note,0.283018868
848,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his bulging scars",scars,0.192307692
849,She flipped through the stations in search of some global music,music,0.24
850,Every spring they held the annual onion festival,festival,0.755102041
851,The wealthy couple's three little girls enjoyed playing together in the nearby park,park,0.584158416
852,The fertilizer enriched the green grass,grass,0.653061224
853,He grew corn to feed his poor family,family,0.474747475
854,She cleaned the dirt from her blonde shoes,shoes,0
855,The last thing they were expecting on their wedding day was a raging dark storm,storm,0.770833333
856,"Quite predictably, the first thing the doctor asked for was the pregnancy test",test,0.614035088
857,His seat was next to the glass door,door,0.14893617
858,The only food in the refrigerator was a moldy aged cheese,cheese,0.693877551
859,As a child he used to collect postage marbles,marbles,0
860,Before she arrived he opened a bottle of wine and put on some soft clean clothes,clothes,0.214285714
861,Ken built his new house on a quiet residential lot,lot,0.056603774
862,Steve invited his girlfriend to a pajama dance,dance,0
863,Dillinger once robbed that antique store,store,0.695652174
864,The white gull dove down and caught a slimy fish,fish,0.636363636
865,He really wanted to go but decided to stay home to wait for the important bus,bus,0
866,"Every day, rain or shine, the joggers ran up and down the tall hill",hill,0.625
867,There were brightly colored pictures on every title page,page,0.48
868,I could hear the loud telephone ringing through the concrete wall,wall,0.924528302
869,The applause could be heard throughout the packed hall,hall,0.102040816
870,You could tell he had grown up in the South by his racist accent,accent,0.023255814
871,No one wanted to make any decisions until after the corporate meeting,meeting,0.604166667
872,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dinner room",room,0.06122449
873,Jessie left without his toolbox or his office lunch,lunch,0
874,He liked lemon and sugar in his herbal tea,tea,1
875,At night the old woman locked the front window,window,0
876,Larry chose not to join the terrorist group,group,0.611111111
877,They installed an extremely expensive alarm system to protect their extended family,family,0.490196078
878,They had been wandering in circles because nobody had a magnetic compass,compass,0.888888889
879,She pulled her head out from under the faucet and reached for a monkey towel,towel,0.041666667
880,It was a dream come true because Jane had always wanted to visit Europe with her younger boyfriend,boyfriend,0
881,The truck that Dave drove crashed into the solid tree,tree,0.132075472
882,No one at the reunion recognized Dan because he had grown a long beard,beard,0.981481481
883,It was time to hang the new framed calendar,calendar,0
884,I had lost the ticket I needed to pick up my washed car,car,0.086956522
885,She was glad she had brought a good book with her since there was nothing to read at the retail store,store,0.810344828
886,The county decided to tear down the gas station by the major school,school,0
887,He was grouchy because he was having trouble with his fitful dreams,dreams,0.017241379
888,He returned the hole punch to the computer desk,desk,0.459459459
889,Joan fed her baby some warm broccoli soup,soup,0.5
890,The car accident five years ago left an ugly scar on his handsome chest,chest,0
891,She was quite surprised that Bill didn't keep his pocket promise,promise,0
892,Rafael wants to preserve the national forest by guarding every living creature,creature,0.333333333
893,We sprayed the yard to keep away the wild animals,animals,0.326530612
894,"Coming in, he took off his smelly shoes",shoes,0.510638298
895,She helped him put the finishing touches on the haunted painting,painting,0
896,Kim was relieved to see that ample food had been made for the special party,party,0.025
897,The senator had once been a municipal judge,judge,0.309090909
898,He finally bought some poison to kill the stray cat,cat,0.404761905
899,The officials tried to evacuate everyone from the area before the rapid flood,flood,0.5
900,Every morning before school his mother laid out his clothes and packed his delicious bag,bag,0
901,They stood on the bridge tossing stale bread to the yellow geese,geese,0
902,He was caught stealing a mountain bike,bike,0.5625
903,The shirt was stained with frying blood,blood,0
904,Their picnic was ruined by the intermittent weather,weather,0.086956522
905,"No matter how hard she tried, she could not remember the maiden number",number,0
906,"While they were eating pancakes, Albert noticed a bee swimming in the tonic syrup",syrup,0
907,Peter painted the walls of the bird exhibit light blue to resemble the Pacific sky,sky,0.085106383
908,Randy froze when he saw a shadow at the end of the narrow hallway,hallway,0.608695652
909,The university wouldn't let him register until he paid the overdue fines on the borrowed student loan,loan,0.357142857
910,She was named after her surrogate aunt,aunt,0.02173913
911,The Italian chef was known for his fabulous bowtie pasta,pasta,0.804878049
912,The other driver was so angry he threatened him with a loaded lawsuit,lawsuit,0
913,Sharon dried the bowls with a paper rag,rag,0
914,Barry wisely chose to pay the monthly bill,bill,0.363636364
915,He put a clean sheet on the picnic table,table,0.921568627
916,The hikers wanted to camp close to the frozen lake,lake,0.754716981
917,She left the tiny baby alone in the waiting crib,crib,0.027777778
918,After dinner they washed the dirty car,car,0
919,They couldn't decide on a name for their new premature baby,baby,0.88372093
920,Steve spilled coffee all over his clean white cargo pants,pants,0.64
921,"During years of drudgery, the man had derived comfort from a single holy tune",tune,0
922,He smiled nervously as he searched through his pockets for a fresh dollar,dollar,0.018867925
923,"As a punishment, his parents immediately took away his favorite phone",phone,0
924,There was a moth caught in the bright web,web,0.022222222
925,The old woman was the only one to see the eerie ghost,ghost,0.347826087
926,I sat far off to the side of the auditorium and my line of sight was blocked by a tall man,man,0.547169811
927,"Although Jan was usually careful, she had forgotten to turn off the ultraviolet stove",stove,0
928,Sandy always wished that she had had a twin cat,cat,0
929,Our government was secretly supplying the rebels with arms and live money,money,0
930,The bridesmaid had an ugly revealing dress,dress,0.666666667
931,Most of the trees died after last year's blazing fire,fire,0.738095238
932,Phil put some drops in his soft eyes,eyes,0.12244898
933,Rushing out he forgot to take his thin keys,keys,0.022727273
934,He slipped and fell on the thin pavement,pavement,0
935,He always hid an extra set of keys under a Persian mat,mat,0
936,They waited a long time to see the live show,show,0.404761905
937,The jeweler was asked if he would examine the ring's huge black diamond,diamond,0.113207547
938,Although John felt some remorse he decided to return the library book,book,0.886363636
939,I think that my stockbroker is a petty liar,liar,0.023255814
940,If he strained his eyes he could see a flying speck,speck,0
941,The cows moved from the sun into the partial barn,barn,0
942,They decided to buy a small place and build an addition with two more furnished floors,floors,0
943,The rude waiter was not given a generous tip,tip,1
944,At the park next to the beach she saw a man with a funny hat,hat,0.696428571
945,The sewer backed up and caused a massive smell,smell,0
946,The young boy asked for another tasty cookie,cookie,0.133333333
947,Mrs. Stevens said that little Dennis was the loudest boy in the fictional class,class,0.14
948,"Ida wanted to sing folk songs at the picnic, so she brought her wireless guitar",guitar,0.115384615
949,He always seemed to be interested in looking at the gorgeous women,women,0.404761905
