sentence_num,FullText,target_word,cloz
3629,I started to put new plants in my garden but ran out of room,room,0.0290581162324649
3630,Pam did not have any clothes to mend,mend,0
3631,Everyone was honking at the old man who was driving too slowly,slowly,0.911522633744856
3632,The little puppy grew up to be a huge responsibility,responsibility,0
3633,"While the national anthem is played, everyone is expected to behave",behave,0
3634,None of his books made any fans,fans,0
3635,She cleaned the dirt from her shoes,shoes,0.455633100697906
3636,The man who was carried into the emergency room had been stabbed in a fight,fight,0.376332622601279
3637,Cats loved to be scratched behind the collar,collar,0
3638,Rachel loves the smell of tobacco but she can't stand all the smoke,smoke,0.881687242798354
3639,She wanted a roommate who would be quiet and clean,clean,0.38391959798995
3640,One thing the old man lacked was confidence,confidence,0.0874872838250254
3641,She wore heavy wool socks and her sturdiest boots to go walking in the mud,mud,0.0590590590590591
3642,She was glad she had accompanied her friend because she was enjoying the party except for the music,music,0.182194616977226
3643,Rushing out he forgot to take his keys,keys,0.242518059855521
3644,He was so busy and overwhelmed that he had forgotten to respond to the card,card,0
3645,When you go to bed turn off the sarcasm,sarcasm,0
3646,"After realizing he forgot utensils for his salad, the doctor went back to get himself a napkin",napkin,0
3647,Our guests should be arriving soon,soon,0.818556701030928
3648,The exit was marked by a large sign,sign,0.727835051546392
3649,He made a holster for his gun,gun,0.808580858085809
3650,The bad boy was sent to his counselor,counselor,0.0308510638297872
3651,He had just enough time to buy a cake from the store and change his clothes before the guests phoned,phoned,0
3652,She couldn't find anything she wanted to own,own,0
3653,In the mysterious wooden box the girl found a doll,doll,0.0299586776859504
3654,"At first the woman refused, but eventually she changed her medication",medication,0
3655,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another hour,hour,1
3656,The Italian chef was known for his fabulous pasta,pasta,0.274043433298862
3657,They carelessly dumped the toxic waste into the trunk,trunk,0
3658,Most men cannot understand why women wear makeup,makeup,0.34375
3659,Kim was relieved to see that ample food had been made for the hungry,hungry,0
3660,His boss refused to give him a raise,raise,0.912912912912913
3661,The papers were sorted into piles of varying sizes,sizes,0.340954274353877
3662,The wealthy couple's three little girls enjoyed playing together in the pool,pool,0.1998001998002
3663,Joe went to the hardware store and bought a replacement window at twice the original thickness,thickness,0
3664,Tricia had never seen a spider get tangled up in its own web,web,0.971
3665,It was difficult to decide which bills to pay and which to ignore,ignore,0.291208791208791
3666,Giraffes are known for their long necks and zebras for their speed,speed,0.029
3667,George must keep his pet on a leash,leash,0.855289421157685
3668,"After the hurricane, the area around the window was filled with broken glass",glass,0.941941941941942
3669,She was docked one hour's pay for coming to work late,late,0.94020618556701
3670,The old woman was the only one to see the accident,accident,0.207452165156093
3671,The officials tried to evacuate everyone from the area before the explosion,explosion,0.426059979317477
3672,He smiled nervously as he searched through his pockets for a key,key,0.0609504132231405
3673,Paul painted the clown's suit blue and gave him a big red nose,nose,0.912912912912913
3674,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three children",children,0.646454265159301
3675,He was soothed by the gentle touch,touch,0.22808764940239
3676,Before she arrived he opened a bottle of wine and put on some soft slippers,slippers,0
3677,"Although this film was an exception, she generally went to see movies that were funny",funny,0.270811380400422
3678,He grew corn to feed his children,children,0.0290581162324649
3679,No one wanted to make any decisions until after the trial,trial,0.0292044310171198
3680,"After dinner, they spent a long time over coffee just staring",staring,0.0290581162324649
3681,Although John felt some remorse he decided to return the money,money,0.182952182952183
3682,Every morning Susan braids her little girl's hair then helps her dress for success,success,0
3683,Mary went into her room to look at her clothes,clothes,0.122153209109731
3684,The piano was out of place,place,0
3685,I sat far off to the side of the auditorium and my line of sight was blocked by a pillar,pillar,0.187833511205977
3686,The teacher saw that some students were cheating and wrote down their grades,grades,0
3687,Helen reached up to dust the dresser,dresser,0
3688,"In his day, that old guy was one of the best athletes",athletes,0.236418511066398
3689,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent patio",patio,0
3690,Every year he takes a vacation in Hawaii,Hawaii,0.300420168067227
3691,Their picnic was ruined by the bees,bees,0.0298969072164948
3692,It was a very exciting story because the last thing you would expect them to do was misspeak,misspeak,0
3693,Our government was secretly supplying the rebels with arms and ships,ships,0
3694,"The newspaper review recommended the film, and the lead actor was praised for being very good",good,0.207035175879397
3695,As soon as they reached the sand he stopped to take off his watch,watch,0
3696,The fertilizer enriched the soil,soil,0.794794794794795
3697,The queen waited patiently for the man to crack,crack,0
3698,The long test left the class unprepared,unprepared,0
3699,The child was born with a rare gift,gift,0
3700,"The hinges were rusted shut, so he had to pry it open with a flourish",flourish,0
3701,Most kids think that adults are old,old,0.235943775100402
3702,She pulled her head out from under the faucet and reached for a pill,pill,0.0299896587383661
3703,She took the baby out when he started to cry and had to miss the rest of the game,game,0.0882647943831494
3704,He shouted at the top of his staircase,staircase,0
3705,There was a moth caught in the light,light,0.182194616977226
3706,Peter painted the walls of the bird exhibit light blue to resemble the sky,sky,0.759297520661157
3707,"In his haste, the young man had forgotten to sign the waiver",waiver,0.147590361445783
3708,Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the race,race,0.0290581162324649
3709,The groom took the bride's hand and placed the ring on her finger,finger,0.970103092783505
3710,I didn't like the show so I changed the channel,channel,0.970103092783505
3711,"Whether it is true or not, most women think that men don't know how to cook",cook,0.292494481236203
3712,He put a clean sheet on the clipboard,clipboard,0
3713,"No matter how hard she tried, she could not remember the suggestions",suggestions,0
3714,It didn't get completed because he could not locate the right dictionary,dictionary,0
3715,Mr. Smith enjoyed showing people his newly installed stereo,stereo,0.282515991471215
3716,She wished she had brought something to eat,eat,0.362962962962963
3717,She thought she had seen a ghost,ghost,0.683266932270916
3718,The manila folder that contained her manuscript had been stolen,stolen,0.243523316062176
3719,"In caring for hospitalized patients, a doctor often needs the help of a nurse",nurse,0.971
3720,He scraped the cold food from his floor,floor,0
3721,He quit his job and left his family so that he could sail around the world,world,0.853853853853854
3722,The candidate had spent most of his funds on drugs,drugs,0.0290872617853561
3723,He knew that he could call Chris even if it was the middle of the night,night,0.912912912912913
3724,He was knocked off his surfboard by the first bully,bully,0
3725,Joan fed her baby some warm peas,peas,0
3726,"Every day, rain or shine, the joggers ran up and down the hill",hill,0.412412412412412
3727,Since the water was unsafe they decided to drink scotch,scotch,0
3728,It's hard to admit when one is scared,scared,0
3729,I could not remember his name,name,0.941941941941942
3730,He always seemed to be interested in looking at the tattoos,tattoos,0
3731,Every winter you see the Hernandez house and its huge chimney with puffs of billowing snow,snow,0
3732,The cows moved from the sun into the shade,shade,0.884231536926148
3733,"When the two met, one of them held out his badge",badge,0
3734,I just had a new sound system installed in my car,car,0.79559118236473
3735,"As a reminder of his cat's first bath, he had a scratch on his arm",arm,0.398803589232303
3736,Although Jan was usually careful she had forgotten to turn off the freezers,freezers,0
3737,The rules did not allow visitors to feed the animals,animals,0.702868852459016
3738,The approaching storm made the air very heavy,heavy,0
3739,Larry chose not to join the army,army,0.32172131147541
3740,I was finally able to make an appointment for the test,test,0.0296827021494371
3741,"He really wanted to go, but decided to stay home to wait for the timer",timer,0
3742,His skin was red from spending the day at the beach,beach,0.824824824824825
3743,They were surprised that Jack thought that it was funny,funny,0.157219251336898
3744,Sam could not believe her story was true,true,0.648946840521565
3745,His ring fell into a hole in the couch,couch,0
3746,I think that my stockbroker is a crook,crook,0.18200620475698
3747,"It's raining, and I forgot my coat, hat, and umbrella",umbrella,0.794
3748,There were a lot of old boxes stored in the attic,attic,0.353
3749,In the distance they heard the sigh,sigh,0
3750,A dog has a good sense of smell,smell,0.970970970970971
3751,The squirrel stored some nuts in the basement,basement,0
3752,The tenants decided to take their landlord to breakfast,breakfast,0
3753,She was having a hard time because she didn't know the story,story,0
3754,Ron bought a board for the window that was too long and then he bought one that was too ugly,ugly,0
3755,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter underwear",underwear,0
3756,The journalist reported that many collapsed during the praying,praying,0
3757,"On hot days, many people sun themselves on the roof",roof,0.0608875128998968
3758,The truck that Dave drove crashed into the tree,tree,0.362579281183932
3759,She bought several colorful postcards to send to her family,family,0.294294294294294
3760,They raised pigs on their farm,farm,0.827345309381238
3761,He mailed the letter without a hesitation,hesitation,0
3762,The hikers wanted to camp close to the river,river,0.294589178356713
3763,Nicole could not read very well without her glasses,glasses,0.940144478844169
3764,He crept into the room without a sound,sound,0.708124373119358
3765,They left the dirty dishes in the sink,sink,0.912
3766,He wrote himself a note so that he wouldn't forget,forget,0.971
3767,They went to see the famous clock,clock,0
3768,He positioned the violin under his chair,chair,0.0590590590590591
3769,"He hated to move, but Richard wanted to live closer to his parents",parents,0.228315054835494
3770,Most people spend December 25th with their presents,presents,0
3771,At the park next to the beach she saw a man with a balloon,balloon,0
3772,The last thing they were expecting on their wedding day was a raging panic,panic,0
3773,He was cold most of the night and finally got up to get another blanket,blanket,0.853853853853854
3774,Will played his stereo much too loud,loud,0.884115884115884
3775,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live long,long,0.029
3776,The boys played marbles and the girls jumped together,together,0
3777,She was glad she had brought a good book with her since there was nothing to read at the office,office,0.234090909090909
3778,Every morning before school his mother laid out his clothes and packed his clarinet,clarinet,0
3779,"While skiing, Randy broke his leg",leg,0.618236472945892
3780,Rafael wants to preserve the national forest by guarding every tree,tree,0.851129363449692
3781,The construction worker had developed very powerful arms from unloading bags of cement from the truck,truck,0.879381443298969
3782,The two hold-up men carried guns but didn't shoot,shoot,0.699069286452947
3783,Tim's friend pushed him into a hamper,hamper,0
3784,The baby cried and upset her stomach,stomach,0.0290581162324649
3785,They waited a long time to see the show,show,0.204708290685773
3786,Father carved the turkey with a smile,smile,0
3787,It was drafty because of the cold air leaking in through the front door and all the side paneling,paneling,0
3788,He settled for California champagne because the imported stuff was too bitter,bitter,0
3789,Ken built his new house on a quiet farm,farm,0.0592964824120603
3790,The dispute was settled by a third party,party,0.941941941941942
3791,The death of his dog was a great expense,expense,0
3792,All of her neighbors thought the old woman was a witch,witch,0.207035175879397
3793,Richard was afraid to walk near the edge of the cliff because he was afraid he would fall,fall,0.912912912912913
3794,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare cash",cash,0
3795,The ship disappeared into the thick smoke,smoke,0
3796,That ramp has been closed for construction for several days,days,0.412
3797,The colonel wished the sergeant would treat his command not as a polite request but as a direct order,order,0.848609680741504
3798,Tim threw a rock and broke the camera,camera,0
3799,"After the long day at work, he lay down on the couch",couch,0.353353353353353
3800,The luggage handler seemed to take great delight in tossing the boxes marked Ohio,Ohio,0
3801,"Mike felt sorry, but it was not his car",car,0
3802,The young boy asked for another drink,drink,0.103529411764706
3803,When the power went out the house became dark,dark,0.970103092783505
3804,The lady felt proud to look at her meal,meal,0
3805,The man could not believe that they were all dead,dead,0.241052631578947
3806,He liked lemon and sugar in his tea,tea,0.794794794794795
3807,The prisoners were planning their party,party,0
3808,You could tell he had grown up in the South by his truck,truck,0
3809,Cindy taught her two-year old that the pictures are square and that the plates are white,white,0
3810,She had to leave the movie when the baby started to cry,cry,0.970103092783505
3811,It was a dream come true because Jane had always wanted to visit Europe with her father,father,0.0290581162324649
3812,"We followed the path up the hill, and there under the tree was a cat",cat,0.113095238095238
3813,The police had never seen a man so drunk,drunk,0.18276220145379
3814,Esther didn't think the sword was that dangerous because it wasn't very sharp,sharp,0.847457627118644
3815,"During years of drudgery, the man had derived comfort from a single song",song,0.0321507760532151
3816,He slipped and fell on the rock,rock,0.0582914572864322
3817,Liz and Marie sat at the conference table and discussed the topic for the next lecture,lecture,0.0592369477911647
3818,They decided to buy a small place and build an addition with two more rooms,rooms,0.765765765765766
3819,I added my name to the basket,basket,0
3820,His seat was next to the window,window,0.412825651302605
3821,She dropped the glass and woke up the baby,baby,0.235707121364092
3822,Sandy always wished that she had had a dog,dog,0.243019648397104
3823,It was important to be on time,time,0.819401444788442
3824,Steve spilled coffee all over his clean white shirt,shirt,0.88376753507014
3825,The cat was curled up in Jill's lap,lap,0.794794794794795
3826,Joy was too frightened to look,look,0.0290872617853561
3827,You can't open the door with the wrong key,key,0.941941941941942
3828,Shuffle the cards before you forget,forget,0
3829,The other driver was so angry he threatened him with a reprimand,reprimand,0
3830,The children went outside to play,play,0.912912912912913
3831,As a child he used to collect stamps,stamps,0.334710743801653
3832,Maria remembered to shut the front window and lock the back door,door,0.970164609053498
3833,There were brightly colored pictures on every wall,wall,0.878177966101695
3834,No one at the reunion recognized Dan because he had grown a foot,foot,0.0290581162324649
3835,They had to shampoo the new beige rug after the accident with the wine,wine,0.312749003984064
3836,After two hours of hard work they decided to take a short break,break,0.771
3837,"Within minutes of arriving at the office, the detective spilled his thermos full of coffee",coffee,0.912912912912913
3838,The technician never comes to work before noon,noon,0.448883666274971
3839,Each night the campers built a huge igloo,igloo,0
3840,The person who caught the thief deserves our loyalty,loyalty,0
3841,Sharon dried the bowls with a towel,towel,0.849484536082474
3842,The peaches she had bought at the market were very ripe and juicy,juicy,0.324324324324324
3843,Before going out on the open seas they always checked the weather,weather,0.38391959798995
3844,He was grouchy because he was having trouble with his homework,homework,0.383149448345035
3845,The cigar stank and burned a hole in the couch,couch,0.235470941883768
3846,She left the tiny baby alone in the crib,crib,0.354062186559679
3847,The surface of the water was nice and cold,cold,0.0608875128998968
3848,The white gull dove down and caught a draft,draft,0
3849,They both have jobs but they get some extra income by raising chickens,chickens,0.142430278884462
3850,They had to drive for another hour before finding a place to jog,jog,0
3851,Keith read a story to his little girl but after only a short time she started to get sleepy,sleepy,0.353059177532598
3852,The little girl refused to go to sleep until he told her a story,story,1
3853,The university wouldn't let him register until he paid the overdue fines on the borrowed books,books,0.765765765765766
3854,When she got there she found that most of the people were gone,gone,0.395445134575569
3855,He bought her a pearl necklace for her birthday,birthday,0.856143856143856
3856,She helped him put the finishing touches on the painting,painting,0.334368530020704
3857,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the phone",phone,1
3858,You could tell from the way he reacted that he did not like vomit,vomit,0
3859,I started to put new plants in my garden but ran out of room,room,0.0290581162324649
3860,Phil put some drops in his fishtank,fishtank,0
3861,Pam did not have any clothes to mend,mend,0
3862,Everyone was honking at the old man who was driving too slowly,slowly,0.911522633744856
3863,The little puppy grew up to be a huge responsibility,responsibility,0
3864,Seth was uneasy because he had never liked to lie,lie,0.113659022931206
3865,"While the national anthem is played, everyone is expected to behave",behave,0
3866,None of his books made any fans,fans,0
3867,Most of the trees died after last year's drought,drought,0.364293085655315
3868,They rested under a tree in the campsite,campsite,0
3869,She cleaned the dirt from her shoes,shoes,0.455633100697906
3870,The man who was carried into the emergency room had been stabbed in a fight,fight,0.376332622601279
3871,"Quite predictably, the first thing the doctor asked for was a cast",cast,0
3872,At night the old woman locked the refrigerator,refrigerator,0
3873,Cats loved to be scratched behind the collar,collar,0
3874,She wanted a roommate who would be quiet and clean,clean,0.38391959798995
3875,When she came back from the restroom she found him in deep conversation with a guard,guard,0
3876,One thing the old man lacked was confidence,confidence,0.0874872838250254
3877,"As a punishment, his parents immediately took away his toys",toys,0.0618336886993603
3878,She wore heavy wool socks and her sturdiest boots to go walking in the mud,mud,0.0590590590590591
3879,She was glad she had accompanied her friend because she was enjoying the party except for the music,music,0.182194616977226
3880,Rushing out he forgot to take his keys,keys,0.242518059855521
3881,I was impressed by how much he published,published,0
3882,He was so busy and overwhelmed that he had forgotten to respond to the card,card,0
3883,When you go to bed turn off the sarcasm,sarcasm,0
3884,He fell on the floor after tripping on the log,log,0.0309168443496802
3885,Josie found she could not bend the elbow of her broken arm,arm,0.912
3886,It is not legal for an employer to consider a person's attitude,attitude,0
3887,"After realizing he forgot utensils for his salad, the doctor went back to get himself a napkin",napkin,0
3888,Our guests should be arriving soon,soon,0.818556701030928
3889,They decided to declaw the cat so he wouldn't tear up the carpeting,carpeting,0
3890,He drove the nail into the wood,wood,0.34468085106383
3891,The exit was marked by a large sign,sign,0.727835051546392
3892,He made a holster for his gun,gun,0.808580858085809
3893,The bad boy was sent to his counselor,counselor,0.0308510638297872
3894,He had just enough time to buy a cake from the store and change his clothes before the guests phoned,phoned,0
3895,She couldn't find anything she wanted to own,own,0
3896,In the mysterious wooden box the girl found a doll,doll,0.0299586776859504
3897,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another hour,hour,1
3898,The Italian chef was known for his fabulous pasta,pasta,0.274043433298862
3899,They carelessly dumped the toxic waste into the trunk,trunk,0
3900,Most men cannot understand why women wear makeup,makeup,0.34375
3901,Kim was relieved to see that ample food had been made for the hungry,hungry,0
3902,His boss refused to give him a raise,raise,0.912912912912913
3903,John swept the floor with a broom,broom,0.853
3904,The wealthy couple's three little girls enjoyed playing together in the pool,pool,0.1998001998002
3905,Joe went to the hardware store and bought a replacement window at twice the original thickness,thickness,0
3906,Tricia had never seen a spider get tangled up in its own web,web,0.971
3907,It was difficult to decide which bills to pay and which to ignore,ignore,0.291208791208791
3908,The only food in the refrigerator was a moldy sandwich,sandwich,0.282215122470714
3909,Giraffes are known for their long necks and zebras for their speed,speed,0.029
3910,"After the hurricane, the area around the window was filled with broken glass",glass,0.941941941941942
3911,She was docked one hour's pay for coming to work late,late,0.94020618556701
3912,The old woman was the only one to see the accident,accident,0.207452165156093
3913,Simon thinks it's ok to listen to loud music even if the door to his bedroom is broken,broken,0
3914,The young couple reluctantly ordered new rackets,rackets,0
3915,The sewer backed up and caused a stink,stink,0
3916,The officials tried to evacuate everyone from the area before the explosion,explosion,0.426059979317477
3917,He smiled nervously as he searched through his pockets for a key,key,0.0609504132231405
3918,Paul painted the clown's suit blue and gave him a big red nose,nose,0.912912912912913
3919,The rude waiter was not given a tray,tray,0
3920,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three children",children,0.646454265159301
3921,He was soothed by the gentle touch,touch,0.22808764940239
3922,Before she arrived he opened a bottle of wine and put on some soft slippers,slippers,0
3923,"Although this film was an exception, she generally went to see movies that were funny",funny,0.270811380400422
3924,He grew corn to feed his children,children,0.0290581162324649
3925,Bill jumped in the lake and made a big commotion,commotion,0
3926,"I couldn't go, so I sent my secretary to the lawyers to pick up the papers",papers,0.354773869346734
3927,No one wanted to make any decisions until after the trial,trial,0.0292044310171198
3928,"After dinner, they spent a long time over coffee just staring",staring,0.0290581162324649
3929,It was time to hang the new pictures,pictures,0.235943775100402
3930,Although John felt some remorse he decided to return the money,money,0.182952182952183
3931,Every morning Susan braids her little girl's hair then helps her dress for success,success,0
3932,Mary went into her room to look at her clothes,clothes,0.122153209109731
3933,After dinner they washed the dog,dog,0.028971028971029
3934,The piano was out of place,place,0
3935,I sat far off to the side of the auditorium and my line of sight was blocked by a pillar,pillar,0.187833511205977
3936,"As usual, he didn't do well because he had not prepared his plan",plan,0
3937,The teacher saw that some students were cheating and wrote down their grades,grades,0
3938,Helen reached up to dust the dresser,dresser,0
3939,"In his day, that old guy was one of the best athletes",athletes,0.236418511066398
3940,Every year he takes a vacation in Hawaii,Hawaii,0.300420168067227
3941,Their picnic was ruined by the bees,bees,0.0298969072164948
3942,It was a very exciting story because the last thing you would expect them to do was misspeak,misspeak,0
3943,The shirt was stained with sauce,sauce,0.093681917211329
3944,Our government was secretly supplying the rebels with arms and ships,ships,0
3945,"The newspaper review recommended the film, and the lead actor was praised for being very good",good,0.207035175879397
3946,The fertilizer enriched the soil,soil,0.794794794794795
3947,The queen waited patiently for the man to crack,crack,0
3948,The long test left the class unprepared,unprepared,0
3949,All of their friends have noted that Joe and his wife are always late,late,0.0290872617853561
3950,The child was born with a rare gift,gift,0
3951,She was quite surprised that Bill didn't keep his secret,secret,0
3952,"The hinges were rusted shut, so he had to pry it open with a flourish",flourish,0
3953,Whatever he did it was unusual for him to be erratic,erratic,0
3954,Most kids think that adults are old,old,0.235943775100402
3955,She pulled her head out from under the faucet and reached for a pill,pill,0.0299896587383661
3956,She took the baby out when he started to cry and had to miss the rest of the game,game,0.0882647943831494
3957,He shouted at the top of his staircase,staircase,0
3958,There was a moth caught in the light,light,0.182194616977226
3959,Peter painted the walls of the bird exhibit light blue to resemble the sky,sky,0.759297520661157
3960,"In his haste, the young man had forgotten to sign the waiver",waiver,0.147590361445783
3961,The groom took the bride's hand and placed the ring on her finger,finger,0.970103092783505
3962,I didn't like the show so I changed the channel,channel,0.970103092783505
3963,"Whether it is true or not, most women think that men don't know how to cook",cook,0.292494481236203
3964,He put a clean sheet on the clipboard,clipboard,0
3965,"No matter how hard she tried, she could not remember the suggestions",suggestions,0
3966,It didn't get completed because he could not locate the right dictionary,dictionary,0
3967,Mr. Smith enjoyed showing people his newly installed stereo,stereo,0.282515991471215
3968,She wished she had brought something to eat,eat,0.362962962962963
3969,The schools closed down because the teachers decided to go on strike,strike,0.912
3970,She thought she had seen a ghost,ghost,0.683266932270916
3971,Alfonso has started biking to work instead of driving his friends,friends,0
3972,The manila folder that contained her manuscript had been stolen,stolen,0.243523316062176
3973,"In caring for hospitalized patients, a doctor often needs the help of a nurse",nurse,0.971
3974,He scraped the cold food from his floor,floor,0
3975,He quit his job and left his family so that he could sail around the world,world,0.853853853853854
3976,The county decided to tear down the gas station by the dock,dock,0
3977,The candidate had spent most of his funds on drugs,drugs,0.0290872617853561
3978,He looked worried because he might have broken his collection,collection,0
3979,He was knocked off his surfboard by the first bully,bully,0
3980,Joan fed her baby some warm peas,peas,0
3981,"Every day, rain or shine, the joggers ran up and down the hill",hill,0.412412412412412
3982,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars",scars,0.76440329218107
3983,Since the water was unsafe they decided to drink scotch,scotch,0
3984,It's hard to admit when one is scared,scared,0
3985,I could not remember his name,name,0.941941941941942
3986,He always seemed to be interested in looking at the tattoos,tattoos,0
3987,Every winter you see the Hernandez house and its huge chimney with puffs of billowing snow,snow,0
3988,The cows moved from the sun into the shade,shade,0.884231536926148
3989,"When the two met, one of them held out his badge",badge,0
3990,I just had a new sound system installed in my car,car,0.79559118236473
3991,"As a reminder of his cat's first bath, he had a scratch on his arm",arm,0.398803589232303
3992,Although Jan was usually careful she had forgotten to turn off the freezers,freezers,0
3993,The approaching storm made the air very heavy,heavy,0
3994,Larry chose not to join the army,army,0.32172131147541
3995,I was finally able to make an appointment for the test,test,0.0296827021494371
3996,His skin was red from spending the day at the beach,beach,0.824824824824825
3997,They were surprised that Jack thought that it was funny,funny,0.157219251336898
3998,Sam could not believe her story was true,true,0.648946840521565
3999,His ring fell into a hole in the couch,couch,0
4000,"It's raining, and I forgot my coat, hat, and umbrella",umbrella,0.794
4001,In the distance they heard the sigh,sigh,0
4002,A dog has a good sense of smell,smell,0.970970970970971
4003,The squirrel stored some nuts in the basement,basement,0
4004,The tenants decided to take their landlord to breakfast,breakfast,0
4005,She was having a hard time because she didn't know the story,story,0
4006,Ron bought a board for the window that was too long and then he bought one that was too ugly,ugly,0
4007,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter underwear",underwear,0
4008,They saw the lightening and heard the thunder,thunder,0.941
4009,The journalist reported that many collapsed during the praying,praying,0
4010,"On hot days, many people sun themselves on the roof",roof,0.0608875128998968
4011,The problem with Christine is that she can't take a joke,joke,0.819401444788442
4012,The truck that Dave drove crashed into the tree,tree,0.362579281183932
4013,She bought several colorful postcards to send to her family,family,0.294294294294294
4014,They raised pigs on their farm,farm,0.827345309381238
4015,He mailed the letter without a hesitation,hesitation,0
4016,The hikers wanted to camp close to the river,river,0.294589178356713
4017,Nicole could not read very well without her glasses,glasses,0.940144478844169
4018,He crept into the room without a sound,sound,0.708124373119358
4019,He decided to travel in Iran even though he knew it could be dangerous,dangerous,0.909278350515464
4020,They left the dirty dishes in the sink,sink,0.912
4021,He wrote himself a note so that he wouldn't forget,forget,0.971
4022,They went to see the famous clock,clock,0
4023,He positioned the violin under his chair,chair,0.0590590590590591
4024,"He hated to move, but Richard wanted to live closer to his parents",parents,0.228315054835494
4025,Most people spend December 25th with their presents,presents,0
4026,At the park next to the beach she saw a man with a balloon,balloon,0
4027,The last thing they were expecting on their wedding day was a raging panic,panic,0
4028,He was cold most of the night and finally got up to get another blanket,blanket,0.853853853853854
4029,Will played his stereo much too loud,loud,0.884115884115884
4030,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live long,long,0.029
4031,She was glad she had brought a good book with her since there was nothing to read at the office,office,0.234090909090909
4032,The last thing he expected was to have such a blast,blast,0.134396355353075
4033,Every morning before school his mother laid out his clothes and packed his clarinet,clarinet,0
4034,"While skiing, Randy broke his leg",leg,0.618236472945892
4035,Rafael wants to preserve the national forest by guarding every tree,tree,0.851129363449692
4036,The construction worker had developed very powerful arms from unloading bags of cement from the truck,truck,0.879381443298969
4037,The two hold-up men carried guns but didn't shoot,shoot,0.699069286452947
4038,Tim's friend pushed him into a hamper,hamper,0
4039,Cathy worked overtime to finish her work,work,0.265531062124249
4040,Be careful because the top of the stove is very dirty,dirty,0.0307529162248144
4041,The baby cried and upset her stomach,stomach,0.0290581162324649
4042,They waited a long time to see the show,show,0.204708290685773
4043,Father carved the turkey with a smile,smile,0
4044,It was drafty because of the cold air leaking in through the front door and all the side paneling,paneling,0
4045,Ken built his new house on a quiet farm,farm,0.0592964824120603
4046,The dispute was settled by a third party,party,0.941941941941942
4047,The death of his dog was a great expense,expense,0
4048,All of her neighbors thought the old woman was a witch,witch,0.207035175879397
4049,Richard was afraid to walk near the edge of the cliff because he was afraid he would fall,fall,0.912912912912913
4050,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare cash",cash,0
4051,The ship disappeared into the thick smoke,smoke,0
4052,That ramp has been closed for construction for several days,days,0.412
4053,The breeze lifted the smell,smell,0
4054,The colonel wished the sergeant would treat his command not as a polite request but as a direct order,order,0.848609680741504
4055,The jeweler was asked if he would examine the ring's huge diamond,diamond,0.678034102306921
4056,She finished the second load of laundry and started to scream,scream,0
4057,Tim threw a rock and broke the camera,camera,0
4058,"After the long day at work, he lay down on the couch",couch,0.353353353353353
4059,The luggage handler seemed to take great delight in tossing the boxes marked Ohio,Ohio,0
4060,"Mike felt sorry, but it was not his car",car,0
4061,The young boy asked for another drink,drink,0.103529411764706
4062,They installed an extremely expensive alarm system to protect their home,home,0.383534136546185
4063,She decided to start a new diet,diet,0
4064,Don't touch the wet clothes,clothes,0
4065,When the power went out the house became dark,dark,0.970103092783505
4066,He was packing his books and moving to a new office,office,0.118236472945892
4067,The lady felt proud to look at her meal,meal,0
4068,He was so busy and overwhelmed that he had forgotten to respond to the card,card,0
4069,The groom took the bride's hand and placed the ring on her finger,finger,0.970103092783505
4070,The old woman was the only one to see the accident,accident,0.207452165156093
4071,The fertilizer enriched the soil,soil,0.794794794794795
4072,The university wouldn't let him register until he paid the overdue fines on the borrowed books,books,0.765765765765766
4073,She finished the second load of laundry and started to scream,scream,0
4074,No one wanted to make any decisions until after the trial,trial,0.0292044310171198
4075,"As usual, he didn't do well because he had not prepared his plan",plan,0
4076,The candidate had spent most of his funds on drugs,drugs,0.0290872617853561
4077,The jeweler was asked if he would examine the ring's huge diamond,diamond,0.678034102306921
4078,His seat was next to the window,window,0.412825651302605
4079,Most kids think that adults are old,old,0.235943775100402
4080,Tim's friend pushed him into a hamper,hamper,0
4081,Every winter you see the Hernandez house and its huge chimney with puffs of billowing snow,snow,0
4082,The approaching storm made the air very heavy,heavy,0
4083,Whatever he did it was unusual for him to be erratic,erratic,0
4084,Most shark attacks occur very close to winter,winter,0
4085,"At first the woman refused, but eventually she changed her medication",medication,0
4086,Although John felt some remorse he decided to return the money,money,0.182952182952183
4087,He had just enough time to buy a cake from the store and change his clothes before the guests phoned,phoned,0
4088,She bought several colorful postcards to send to her family,family,0.294294294294294
4089,The tenants decided to take their landlord to breakfast,breakfast,0
4090,Maria remembered to shut the front window and lock the back door,door,0.970164609053498
