sentence_num,sentence,word,deepseek_prob
384,'His tactics usually turned out to be beneficial for the business, but they often came in conflict with his ditch',ditch,-11.958155632019043
385,'Some of his jokes were crummy, but those one-liners were torn',torn,-16.479291915893555
386,'The inspector from the health department found a roach in a very expensive speech',speech,-7.499921798706055
387,'The conductor had no idea that the train had been boarded by a known bottle',bottle,-6.373039722442627
388,'The nurse brought him a glass of juice and his taxis',taxis,-9.459214210510254
389,'The teacher was not looking forward to another year of cargo',cargo,-6.556869029998779
390,'Steve skipped his annual checkup for another forest',forest,-5.513498783111572
391,'The candidate wanted to please everyone without making any commitments, so his speech was deliberately endangered',endangered,-17.376710891723633
392,'She poured water on the takeoff',takeoff,-21.272415161132812
393,'Mark liked the older houses, but Susan wanted to buy one that was new and embarrassed',embarrassed,-13.915037155151367
394,'In an old sitcom, he was the wise family highway',highway,-11.483508110046387
395,'The government controlled the news media, so most of the reports from the war zone were hungry',hungry,-12.18836784362793
396,'Grinning wherever he went, it was easy to tell that Carl was proud of his new gold pedestrians',pedestrians,-14.999462127685547
397,'During the summer, the children hung out at the gown',gown,-6.6878790855407715
398,'The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be chilly',chilly,-15.487168312072754
399,'The little girl kept a lock on her cement',cement,-5.065796852111816
400,'Flying low above her, Bernice could hear the arena',arena,-12.501554489135742
401,'Perry heard a grinding noise coming from his cure',cure,-11.016549110412598
402,'If Jim's manager is incompetent, he has a legitimate right to water',water,-8.743444442749023
403,'In the best part of the movie, the hero has to impersonate the business',business,-11.073179244995117
404,'The princess wore a sound',sound,-8.067113876342773
405,'Jason was disappointed when the other scouts scared off the elk by loudly beating the diamond',diamond,-8.338053703308105
406,'After the flood, the house smelled of mildew and everything in it was young',young,-8.33987045288086
407,'Everyone on the scene gathered around to look at the temper',temper,-13.019688606262207
408,'The final score of the game was bugs',bugs,-5.1857781410217285
409,'After swimming the English Channel, Bonita was cold and completely affordable',affordable,-11.387184143066406
410,'She had the data to back up everything she said, so the hostile questions did not shake her music',music,-8.518400192260742
411,'The new dress was very pretty, but it was cut from an unusual porch',porch,-9.149345397949219
412,'When the little girl saw the big dog lumbering towards her, she began to attend',attend,-10.602784156799316
413,'From her house a half mile away, Diana could still hear the loud cheers coming from the mistakes',mistakes,-9.376891136169434
414,'Five ships did not survive the eyes',eyes,-10.953581809997559
415,'The paramedics on the scene helped the passengers after the big car rest',rest,-15.119649887084961
416,'The pilot spoke to an air traffic controller just before the fortune',fortune,-14.137704849243164
417,'The boy scouts started a long hike through the forest after having a big end',end,-11.861946105957031
418,'When traveling, Roger prefers to stick to major plants',plants,-11.09386920928955
419,'While hemming a pair of pants, Bridget accidentally dropped her horse',horse,-7.769474983215332
420,'The rangers say that somewhere in the state park is a contrast',contrast,-13.633261680603027
421,'The doctor told him his headaches were due to safety',safety,-9.33939266204834
422,'The groups in the parade walked by slowly, each waving their jokes',jokes,-11.807893753051758
423,'The little girl was very sick, but unfortunately there was no joke',joke,-13.748414039611816
424,'The meteor shower should have been spectacular, but the city lights blocked the doll',doll,-9.898001670837402
425,'She was unsure how the book would camp',camp,-11.482900619506836
426,'He was desperate for a job, so finally took something doing door to door hiding',hiding,-12.359634399414062
427,'The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians',pedestrians,-14.128189086914062
428,'Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets',bullets,-11.587685585021973
429,'In the window, they posted the hours they were open for texture',texture,-5.4859538078308105
430,'They sent the kids with measles home from school because they were hard',hard,-12.953524589538574
431,'Outside, Cora could hear the running chapel',chapel,-10.092255592346191
432,'At night they often took a short reputation',reputation,-11.0702486038208
433,'The wealthy author always points out that she wrote four novels before one was hungry',hungry,-12.909601211547852
434,'The kitten waited patiently because behind the refrigerator was a savior',savior,-27.883943557739258
435,'Norton hates getting up on winter mornings because it is always broken',broken,-14.866998672485352
436,'The fertilizer enriched the legs',legs,-11.774706840515137
437,'The young girl passed her friend a mechanic',mechanic,-7.201986312866211
438,'He tinkered with the engine every weekend until it was absolutely forgiven',forgiven,-21.739355087280273
439,'When Diane heard the shark warning, she swam as fast as she could for relaxing',relaxing,-13.814332008361816
440,'Michael could hear the bells ringing in the tower of the deer',deer,-7.600238800048828
441,'When he got home from work on the construction site, his clothes were always sick',sick,-8.326151847839355
442,'Kevin propped his head up with a pillow as he basked in the hot size',size,-10.799837112426758
443,'He bought it without even asking the helicopters',helicopters,-14.794315338134766
444,'Barry has considered proposing to his girlfriend, but he wants to wait until he is flooded',flooded,-14.880941390991211
445,'John was disappointed to discover a scratch on his new taxes',taxes,-10.347033500671387
446,'He was afraid that doing drugs would damage his fever',fever,-13.142704010009766
447,'They've been living together for a long time, but don't think they're actually people',people,-10.327950477600098
448,'Dennis the Menance was known for making apples',apples,-7.813546657562256
449,'When the shooting started they ran for convenience',convenience,-6.594356060028076
450,'The federal agents examined the hundred dollar bill with a microscope to see if it was quiet',quiet,-12.852082252502441
451,'Eva turned down the heat and left the sauce on the stove to state',state,-14.5133638381958
452,'Alone in the canyon, he was so spooked he was scared by his own hospital',hospital,-10.921358108520508
453,'Betsy could never tell a ditch',ditch,-7.433005332946777
454,'The bad boy was sent to his dusk',dusk,-8.457467079162598
455,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his boxes',boxes,-7.581960678100586
456,'Trying to evade their captors, the escaped prisoners of war lived in constant size',size,-9.489300727844238
457,'The tip of the knife was chatting',chatting,-11.461708068847656
458,'The little girl pulled on the rubber band to see how far it would yell',yell,-11.66837215423584
459,'The soldiers had special night vision goggles so they could see the temper',temper,-14.583563804626465
460,'George was born into a wealthy family and has no idea what it's like to be pointed',pointed,-13.786216735839844
461,'Looking for bats, Karen descended into the depths of the doll',doll,-9.170034408569336
462,'We finally got a decent picture on the TV after an hour of adjusting the ceremonies',ceremonies,-14.005654335021973
463,'It took a week to get his car fixed because the parts were out of bread',bread,-6.854222297668457
464,'The dispute was settled by a third lifestyle',lifestyle,-7.488173007965088
465,'Our guests should be arriving disabled',disabled,-8.566930770874023
466,'The dough was put in the hot project',project,-10.863597869873047
467,'Andrew was glad that the meeting was very pale',pale,-14.114259719848633
468,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour puppy',puppy,-7.260113716125488
469,'Most shark attacks occur very close to ideas',ideas,-11.164162635803223
470,'He didn't have to spend much money on the car because he found an incredible stream',stream,-9.521536827087402
471,'The wealthy child went to a private material',material,-0.9528746008872986
472,'When you go to bed, turn off the stores',stores,-6.814745903015137
473,'George must keep his pet on a meeting',meeting,-13.57689380645752
474,'He didn't have time to file everything on his desk, so he organized it into two cartoons',cartoons,-13.102347373962402
475,'The whole town came to hear their mayor scratch',scratch,-9.519159317016602
476,'Josie found she could not bend the elbow of her broken absence',absence,-5.635255336761475
477,'It's hard to admit when one is screened',screened,-14.526850700378418
478,'Vic asked her to repeat what she had vanished',vanished,-13.156805992126465
479,'When they were in London they visited Buckingham bait',bait,-6.746244430541992
480,'The agent was sent to South America on a secret cow',cow,-11.084707260131836
481,'Sam knew that rain was coming because he could smell it in the robbery',robbery,-7.3097944259643555
482,'His boss refused to give him a cliff',cliff,-7.1678080558776855
483,'She flew in late last night and really didn't get much music',music,-10.191875457763672
484,'After a week, they gave up on the missing hikers and called off the boss',boss,-6.262532711029053
485,'The salesman made the mistake of talking down to Jane because he thought she was stupid',stupid,-14.364028930664062
486,'Water was leaking out from the hole in the ceiling',ceiling,-10.836220741271973
487,'Rushing out, he forgot to take his coat',coat,-13.063314437866211
488,'At that time, the boys lived down by the river in a shack',shack,-10.78920841217041
489,'The salesman made the mistake of talking down to Jane because he thought she was dumb',dumb,-15.28983211517334
490,'Water was leaking out from the hole in the roof',roof,-12.911571502685547
491,'Rushing out, he forgot to take his jacket',jacket,-10.425030708312988
492,'At that time, the boys lived down by the river in a hut',hut,-10.584792137145996
493,'The salesman made the mistake of talking down to Jane because he thought she was poor',poor,-16.7156925201416
494,'Water was leaking out from the hole in the balloon',balloon,-10.112529754638672
495,'Rushing out, he forgot to take his umbrella',umbrella,-7.555113315582275
496,'At that time, the boys lived down by the river in a van',van,-9.442106246948242
497,'The salesman made the mistake of talking down to Jane because he thought she was abstract',abstract,-9.410721778869629
498,'Water was leaking out from the hole in the reward',reward,-1.3100035190582275
499,'Rushing out, he forgot to take his country',country,-6.541240692138672
500,'At that time, the boys lived down by the river in a letter',letter,-11.227758407592773
