sentence_num,sentence,word,deepseek_prob
408,'The final score of the game was',bugs,-17.11812400817871
409,'After swimming the English Channel, Bonita was cold and completely',affordable,-16.067981719970703
410,'She had the data to back up everything she said, so the hostile questions did not shake her',music,-13.21336555480957
411,'The new dress was very pretty, but it was cut from an unusual',porch,-13.928723335266113
412,'When the little girl saw the big dog lumbering towards her, she began to',attend,-10.834342002868652
413,'From her house a half mile away, Diana could still hear the loud cheers coming from the',mistakes,-13.907872200012207
414,'Five ships did not survive the',eyes,-14.686121940612793
415,'The paramedics on the scene helped the passengers after the big car',rest,-18.310182571411133
416,'The pilot spoke to an air traffic controller just before the',fortune,-14.657236099243164
417,'The boy scouts started a long hike through the forest after having a big',end,-8.714495658874512
418,'When traveling, Roger prefers to stick to major',plants,-13.740009307861328
419,'While hemming a pair of pants, Bridget accidentally dropped her',horse,-9.242323875427246
420,'The rangers say that somewhere in the state park is a',contrast,-12.37466049194336
421,'The doctor told him his headaches were due to',safety,-11.497600555419922
422,'The groups in the parade walked by slowly, each waving their',jokes,-17.335371017456055
423,'The little girl was very sick, but unfortunately there was no',joke,-11.771477699279785
424,'The meteor shower should have been spectacular, but the city lights blocked the',doll,-18.323583602905273
425,'She was unsure how the book would',camp,-14.82981014251709
426,'He was desperate for a job, so finally took something doing door to door',hiding,-15.807682037353516
427,'The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical',pedestrians,-22.947858810424805
428,'Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were',bullets,-14.30595588684082
429,'In the window, they posted the hours they were open for',texture,-15.776503562927246
430,'They sent the kids with measles home from school because they were',hard,-10.04887866973877
431,'Outside, Cora could hear the running',chapel,-17.992393493652344
432,'At night they often took a short',reputation,-15.55351734161377
433,'The wealthy author always points out that she wrote four novels before one was',hungry,-15.802743911743164
434,'The kitten waited patiently because behind the refrigerator was a',savior,-28.390586853027344
435,'Norton hates getting up on winter mornings because it is always',broken,-7.099489212036133
436,'The fertilizer enriched the',legs,-9.713615417480469
437,'The young girl passed her friend a',mechanic,-13.7998685836792
438,'He tinkered with the engine every weekend until it was absolutely',forgiven,-16.25841522216797
439,'When Diane heard the shark warning, she swam as fast as she could for',relaxing,-16.001720428466797
440,'Michael could hear the bells ringing in the tower of the',deer,-11.190897941589355
441,'When he got home from work on the construction site, his clothes were always',sick,-11.699199676513672
442,'Kevin propped his head up with a pillow as he basked in the hot',size,-16.24542236328125
443,'He bought it without even asking the',helicopters,-16.550844192504883
444,'Barry has considered proposing to his girlfriend, but he wants to wait until he is',flooded,-18.0367374420166
445,'John was disappointed to discover a scratch on his new',taxes,-12.284608840942383
446,'He was afraid that doing drugs would damage his',fever,-12.663368225097656
447,'They've been living together for a long time, but don't think they're actually',people,-7.882260799407959
448,'Dennis the Menance was known for making',apples,-10.808013916015625
449,'When the shooting started they ran for',convenience,-13.782819747924805
450,'The federal agents examined the hundred dollar bill with a microscope to see if it was',quiet,-12.649429321289062
451,'Eva turned down the heat and left the sauce on the stove to',state,-14.664421081542969
452,'Alone in the canyon, he was so spooked he was scared by his own',hospital,-11.48216438293457
453,'Betsy could never tell a',ditch,-15.35819149017334
454,'The bad boy was sent to his',dusk,-14.627461433410645
455,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his',boxes,-11.921300888061523
456,'Trying to evade their captors, the escaped prisoners of war lived in constant',size,-11.05331039428711
457,'The tip of the knife was',chatting,-15.197649002075195
458,'The little girl pulled on the rubber band to see how far it would',yell,-17.25343132019043
459,'The soldiers had special night vision goggles so they could see the',temper,-17.535503387451172
460,'George was born into a wealthy family and has no idea what it's like to be',pointed,-14.618507385253906
461,'Looking for bats, Karen descended into the depths of the',doll,-12.049201011657715
462,'We finally got a decent picture on the TV after an hour of adjusting the',ceremonies,-15.253142356872559
463,'It took a week to get his car fixed because the parts were out of',bread,-15.72563362121582
464,'The dispute was settled by a third',lifestyle,-16.32059097290039
465,'Our guests should be arriving',disabled,-15.58351993560791
466,'The dough was put in the hot',project,-13.674415588378906
467,'Andrew was glad that the meeting was very',pale,-16.27747344970703
468,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour',puppy,-17.150728225708008
469,'Most shark attacks occur very close to',ideas,-14.542709350585938
470,'He didn't have to spend much money on the car because he found an incredible',stream,-13.648566246032715
471,'The wealthy child went to a private',material,-12.511701583862305
472,'When you go to bed, turn off the',stores,-17.560333251953125
473,'George must keep his pet on a',meeting,-14.084453582763672
474,'He didn't have time to file everything on his desk, so he organized it into two',cartoons,-13.976282119750977
475,'The whole town came to hear their mayor',scratch,-18.90114974975586
476,'Josie found she could not bend the elbow of her broken',absence,-16.720035552978516
477,'It's hard to admit when one is',screened,-11.855203628540039
478,'Vic asked her to repeat what she had',vanished,-15.66859245300293
479,'When they were in London they visited Buckingham',bait,-15.863786697387695
480,'The agent was sent to South America on a secret',cow,-17.50180435180664
481,'Sam knew that rain was coming because he could smell it in the',robbery,-11.588394165039062
482,'His boss refused to give him a',cliff,-12.155221939086914
483,'She flew in late last night and really didn't get much',music,-12.019980430603027
484,'After a week, they gave up on the missing hikers and called off the',boss,-11.689471244812012
485,'The salesman made the mistake of talking down to Jane because he thought she was',stupid,-8.828226089477539
486,'Water was leaking out from the hole in the',ceiling,-8.504911422729492
487,'Rushing out, he forgot to take his',coat,-5.6719136238098145
488,'At that time, the boys lived down by the river in a',shack,-12.273935317993164
489,'The salesman made the mistake of talking down to Jane because he thought she was',dumb,-9.495841979980469
490,'Water was leaking out from the hole in the',roof,-8.232917785644531
491,'Rushing out, he forgot to take his',jacket,-9.025310516357422
492,'At that time, the boys lived down by the river in a',hut,-9.988945007324219
493,'The salesman made the mistake of talking down to Jane because he thought she was',poor,-8.707634925842285
494,'Water was leaking out from the hole in the',balloon,-8.814422607421875
495,'Rushing out, he forgot to take his',umbrella,-4.253512859344482
496,'At that time, the boys lived down by the river in a',van,-10.544441223144531
497,'The salesman made the mistake of talking down to Jane because he thought she was',abstract,-13.222978591918945
498,'Water was leaking out from the hole in the',reward,-13.930256843566895
499,'Rushing out, he forgot to take his',country,-11.371339797973633
500,'At that time, the boys lived down by the river in a',letter,-15.02338695526123
