sentence_num,sentence,word,deepseek_prob
443,'Mary went into her room to look at her',gift,-10.474480628967285
444,'Cindy taught her two-year old that the pictures are square and that the plates are',round,-4.12429141998291
445,'The child was born with a rare',disease,-2.803940773010254
446,'At first the woman refused, but eventually she changed her',mind,-0.9778890013694763
447,'The little puppy grew up to be a huge',dog,-4.720175743103027
448,'He made a holster for his',father,-5.627140045166016
449,'He quit his job and left his family so that he could sail around the',clock,-9.98865795135498
450,'The young couple reluctantly ordered new',furniture,-5.362521171569824
451,'She left the tiny baby alone in the',basket,-8.1995849609375
452,'Quite predictably, the first thing the doctor asked for was a',symptom,-11.903553009033203
453,'He crept into the room without a',plan,-7.221259593963623
454,'The rules did not allow visitors to feed the',children,-9.286598205566406
455,'The fertilizer enriched the',stink,-26.35940647125244
456,'Joan fed her baby some warm',milk,-5.771328926086426
457,'After two hours of hard work they decided to take a short',jog,-10.598210334777832
458,'She was quite surprised that Bill didn't keep his',promise,-3.8342597484588623
459,'She helped him put the finishing touches on the',presents,-12.221274375915527
460,'I sat far off to the side of the auditorium and my line of sight was blocked by a',chair,-3.1447196006774902
461,'His skin was red from spending the day at the',farm,-5.49407958984375
462,'The journalist reported that many collapsed during the',earthquake,-12.221724510192871
463,'The person who caught the thief deserves our',reward,-7.888676643371582
464,'The cigar stank and burned a hole in the',paneling,-30.02786636352539
465,'It was a dream come true because Jane had always wanted to visit Europe with her',boyfriend,-8.684691429138184
466,'The boys played marbles and the girls jumped',rope,-0.6499645709991455
467,'Our guests should be arriving',hungry,-16.757261276245117
468,'Will played his stereo much too',late,-3.381309986114502
469,'When the two met, one of them held out his',hand,-0.5865316390991211
470,'After dinner they washed the',dishes,-0.26722466945648193
471,'He always seemed to be interested in looking at the',sky,-12.684223175048828
472,'She was docked one hour's pay for coming to work',unprepared,-28.952404975891113
473,'Keith read a story to his little girl but after only a short time she started to get',scared,-3.7023704051971436
474,'The wealthy couple's three little girls enjoyed playing together in the',snow,-11.28786849975586
475,'Mike felt sorry, but it was not his',fault,-1.2305121421813965
476,'He shouted at the top of his',lungs,-5.350995063781738
477,'Esther didn't think the sword was that dangerous because it wasn't very',heavy,-3.2546019554138184
478,'Tricia had never seen a spider get tangled up in its own',meal,-11.319646835327148
479,'He hated to move, but Richard wanted to live closer to his',friends,-3.02242374420166
480,'Before going out on the open seas they always checked the',speed,-6.271905422210693
481,'The university wouldn't let him register until he paid the overdue fines on the borrowed',rackets,-28.709113121032715
482,'He was packing his books and moving to a new',place,-2.0569920539855957
483,'The truck that Dave drove crashed into the',patio,-17.033721923828125
484,'The newspaper review recommended the film, and the lead actor was praised for being very',together,-12.162548065185547
485,'It's raining, and I forgot my coat, hat, and',keys,-7.557523727416992
486,'The ship disappeared into the thick',fog,-4.924063682556152
487,'They decided to declaw the cat so he wouldn't tear up the',couch,-11.688931465148926
488,'In his haste, the young man had forgotten to sign the',clipboard,-11.551682472229004
489,'After the long day at work, he lay down on the',floor,-2.356289863586426
490,'The technician never comes to work before',breakfast,-7.695823669433594
491,'He was knocked off his surfboard by the first',wave,-2.2211034297943115
492,'It is not legal for an employer to consider a person's',race,-4.717118263244629
493,'Bill jumped in the lake and made a big',splash,-7.951388835906982
494,'Joy was too frightened to',move,-4.823648929595947
495,'The police had never seen a man so',ugly,-8.702205657958984
496,'He liked lemon and sugar in his',sauce,-10.917153358459473
497,'The papers were sorted into piles of varying',thickness,-7.420888900756836
498,'The dispute was settled by a third',trial,-12.709973335266113
499,'Since the water was unsafe they decided to drink',soda,-8.639596939086914
500,'They left the dirty dishes in the',trunk,-11.159862518310547
501,'Nicole could not read very well without her',dictionary,-9.08632755279541
502,'There were brightly colored pictures on every',card,-7.2693023681640625
503,'Whatever he did it was unusual for him to be',late,-7.3273468017578125
504,'You could tell he had grown up in the South by his',accent,-6.9277849197387695
505,'Every morning before school his mother laid out his clothes and packed his',lunch,-9.135711669921875
506,'Father carved the turkey with a',knife,-6.444067478179932
507,'They had to drive for another hour before finding a place to',eat,-3.945425510406494
508,'Cathy worked overtime to finish her',responsibility,-14.06088924407959
509,'His ring fell into a hole in the',sink,-11.613595962524414
510,'The children went outside to',look,-6.751460552215576
511,'Sam could not believe her story was',published,-9.470431327819824
512,'The cat was curled up in Jill's',hamper,-27.859752655029297
513,'No one at the reunion recognized Dan because he had grown a',beard,-4.962024688720703
514,'He had just enough time to buy a cake from the store and change his clothes before the guests',arrived,-0.4624910056591034
515,'In the distance they heard the',sound,-0.9613144993782043
516,'He smiled nervously as he searched through his pockets for a',quarter,-7.397465705871582
517,'She wanted a roommate who would be quiet and',behave,-9.342798233032227
518,'Within minutes of arriving at the office, the detective spilled his thermos full of',scotch,-23.559316635131836
519,'The surface of the water was nice and',smooth,-1.3127977848052979
520,'Sandy always wished that she had had a',badge,-9.832615852355957
521,'The candidate had spent most of his funds on',campaigning,-14.088573455810547
522,'She had to leave the movie when the baby started to',smell,-8.257242202758789
523,'We followed the path up the hill, and there under the tree was a',collar,-13.597344398498535
524,'During years of drudgery, the man had derived comfort from a single',book,-6.333222389221191
525,'He slipped and fell on the',floor,-1.641133427619934
526,'You can't open the door with the wrong',attitude,-12.1983642578125
527,'You could tell from the way he reacted that he did not like',her,-5.693660736083984
528,'I started to put new plants in my garden but ran out of',soil,-6.110683917999268
529,'Everyone was honking at the old man who was driving too',erratically,-25.904714584350586
530,'While the national anthem is played, everyone is expected to',stand,-2.6041817665100098
531,'One thing the old man lacked was',sarcasm,-31.282382011413574
532,'As a punishment, his parents immediately took away his',car,-3.571160316467285
533,'She was glad she had accompanied her friend because she was enjoying the party except for the',smoke,-8.085725784301758
534,'Josie found she could not bend the elbow of her broken',doll,-9.830511093139648
535,'The exit was marked by a large',rock,-5.4065446853637695
536,'His boss refused to give him a',drink,-5.166679382324219
537,'It was difficult to decide which bills to pay and which to',forget,-7.595011234283447
538,'Simon thinks it's ok to listen to loud music even if the door to his bedroom is',open,-2.8077468872070312
539,'He grew corn to feed his',chickens,-7.396766185760498
540,'It was time to hang the new',clothes,-5.162768363952637
541,'Although John felt some remorse he decided to return the',watch,-9.423908233642578
542,'Helen reached up to dust the',shelf,-8.210813522338867
543,'The shirt was stained with',blood,-2.1745691299438477
544,'There was a moth caught in the',draft,-17.336572647094727
545,'The groom took the bride's hand and placed the ring on her',dresser,-15.874126434326172
546,'He put a clean sheet on the',bed,-7.287252426147461
547,'He looked worried because he might have broken his',arm,-4.748238563537598
548,'She was having a hard time because she didn't know the',answer,-2.859861135482788
549,'She bought several colorful postcards to send to her',fans,-9.085599899291992
550,'He positioned the violin under his',chin,-6.921867370605469
551,'He was cold most of the night and finally got up to get another',log,-11.550996780395508
552,'The construction worker had developed very powerful arms from unloading bags of cement from the',dock,-14.105807304382324
553,'Tim's friend pushed him into a',pool,-5.997097969055176
554,'It was drafty because of the cold air leaking in through the front door and all the side',windows,-0.8207665085792542
555,'He settled for California champagne because the imported stuff was too',expensive,-0.8191448450088501
556,'The breeze lifted the',leaves,-2.7871499061584473
557,'The jeweler was asked if he would examine the ring's huge',crack,-11.120301246643066
558,'She finished the second load of laundry and started to',fold,-5.540539264678955
559,'Tim threw a rock and broke the',window,-8.468955993652344
560,'They installed an extremely expensive alarm system to protect their',truck,-11.672014236450195
561,'Steve spilled coffee all over his clean white',couch,-11.625367164611816
562,'At the park next to the beach she saw a man with a',dog,-3.9181978702545166
563,'The manila folder that contained her manuscript had been',broken,-5.186201095581055
564,'He decided to travel in Iran even though he knew it could be',dangerous,-0.35955074429512024
565,'She called her husband at his',work,-2.326080322265625
566,'She found the steady drumming of rain on the roof very',soothing,-3.6266536712646484
567,'His ring fell into a dark hole in the',sink,-13.361075401306152
568,'Steve invited his girlfriend to a',party,-0.7853172421455383
569,'The insurance company refused to pay the claim when they found out that he'd been',lying,-3.7787857055664062
570,'Betsy could never tell a',lie,-2.9591972827911377
571,'The bully punched him on the playground and broke his',nose,-5.9817280769348145
572,'They stood with the others and chatted while waiting for the',bus,-4.444544792175293
573,'Next year my little son will be going to',school,-1.5878418684005737
574,'He decided to apply for a student',loan,-1.2803213596343994
575,'My sister bought tickets for the opening',show,-5.013810157775879
576,'He hated to move, but John wanted to live closer to his',friends,-3.303579807281494
577,'The papers were sorted into several piles of varying',sizes,-0.9797798991203308
578,'During the volley someone stepped on Joe's',foot,-4.1875786781311035
579,'Jim was saving boxes for a friend who was',moving,-6.331395149230957
580,'He was tired and grouchy because he was having trouble with his',homework,-4.0591936111450195
581,'He took the money from his leather',wallet,-4.302609443664551
582,'Mrs. Stevens said that little Dennis was the loudest boy in the',class,-0.04881373420357704
583,'She cleaned the sink with a',sponge,-6.072441101074219
584,'Since they saw that the water was unsafe they decided to drink',soda,-8.160015106201172
585,'Gary could absolutely not believe his son stole a',car,-1.246344804763794
586,'Ida wanted to sing folk songs at the picnic, so she brought her',guitar,-7.799343585968018
587,'He finally bought some poison to kill the',rats,-6.768345355987549
588,'She was feeling quite cold so she put on her',jacket,-3.597458839416504
589,'The final score of the game was',tied,-6.091144561767578
590,'They had been wandering in circles because nobody had a',map,-10.538724899291992
591,'The man was caught selling an illegal',drug,-0.7598041296005249
592,'Jenny boiled the eggs in',water,-6.024616241455078
593,'The lawyer really feared that his client was',guilty,-5.4920244216918945
594,'At the park next to the beach she saw a man with a big',dog,-7.923133373260498
595,'The peaches she had bought at the market yesterday were very ripe and',juicy,-10.16760540008545
596,'She was named after her',mother,-2.160468101501465
597,'Bob thought the best time to talk to the priest would probably be on Sunday in',church,-9.67626953125
598,'The extremely long test left the class',tired,-16.322999954223633
599,'The lady felt very proud to look at her',daughter,-3.598097324371338
600,'He was caught stealing a',car,-2.8892529010772705
601,'Upon locating the suspect, the detective left quickly and called the',police,-5.12845516204834
602,'They took her car because he hated to drive in the',rain,-7.739768981933594
603,'The satellite orbited the',earth,-2.0806334018707275
604,'They asked Dave to play tennis but he was too',tired,-2.167475461959839
605,'I couldn't go myself, so I sent my secretary to the lawyers to pick up the',papers,-1.7650213241577148
606,'The bridesmaid had an ugly',dress,-7.155583381652832
607,'As reminder of his cat's first bath, he had a scratch on his',arm,-5.628757476806641
608,'Every month Rick had to clean his',room,-1.2619192600250244
609,'Every single day, rain or shine, the joggers ran up and down the',hill,-4.517441749572754
610,'His hands shook because he was very',nervous,-1.9659619331359863
611,'He always hid an extra set of keys under a',mat,-9.500558853149414
612,'Her cold drink was served with a slice of',lemon,-6.603541374206543
613,'Upon mother's strict orders, the cat's smelly litter box was kept in the',garage,-9.13111400604248
614,'Dillinger once robbed that',store,-3.867697238922119
615,'She felt dinner would definitely not be complete unless she made',dessert,-7.729611396789551
616,'They rested for a while under a tree in the',shade,-9.890359878540039
617,'He looked very worried because he might have broken his',arm,-5.283941268920898
618,'Mary was excited to see if the new toy with the colored blocks and square buttons would make the child',happy,-4.563689708709717
619,'The car accident five years ago left an ugly scar on his',face,-3.395395278930664
620,'They asked Dave to play tennis but he was too',late,-5.777394771575928
621,'Gary could not believe his son stole a',car,-1.4655085802078247
622,'He always hid an extra set of keys under a',bed,-8.010927200317383
623,'She was feeling cold so she put on her',jacket,-3.319227457046509
624,'She called her husband at his',spa,-13.276511192321777
625,'Barry wisely chose to pay the',bills,-7.770114898681641
626,'Bob thought the best time to talk to the priest would probably be on Sunday in',private,-11.687500953674316
627,'Jim was saving boxes for a friend who was',recycling,-11.01831340789795
628,'Randy froze when he saw a shadow at the end of the',pier,-18.054664611816406
629,'As reminder of his cat's first bath, he had a scratch on his',stomach,-6.34541130065918
630,'Upon locating the suspect, the detective left quickly and called the',father,-11.895995140075684
631,'Each night he built a huge',igloo,-22.044522285461426
632,'Fred put the worm on the',hook,-8.783173561096191
633,'The airline had lost her',business,-7.645837306976318
634,'Cats love to be scratched behind the',ears,-3.3744139671325684
635,'Gary could not believe his son stole a',peek,-11.512433052062988
636,'He took the money from his leather',coat,-6.088411331176758
637,'She was feeling cold so she put on her',furnace,-13.21219539642334
638,'Smith enjoyed showing people his newly installed',stereo,-10.215361595153809
639,'Barry wisely chose to pay the',mechanic,-15.261844635009766
640,'He decided to apply for a student',position,-3.6030924320220947
641,'Steve invited his girlfriend to a',church,-10.21922779083252
642,'Betsy could never tell a',difference,-6.691720008850098
643,'Fred put the worm on the',leaf,-9.127999305725098
644,'Ida wanted to sing folk songs at the picnic, so she brought her',partner,-7.948593616485596
645,'Cats love to be scratched behind the',collar,-10.445262908935547
646,'Smith enjoyed showing people his newly installed',refrigerator,-11.573873519897461
647,'Every month Rick had to clean his',teeth,-8.962337493896484
648,'Randy froze when he saw a shadow at the end of the',hall,-17.617212295532227
649,'Each night he built a huge',fire,-12.016023635864258
650,'The airline had lost her',luggage,-6.069813251495361
651,'They had been wandering in circles because nobody had a',light,-10.734207153320312
652,'They stood with the others and chatted while waiting for the',doctor,-7.407361030578613
653,'She cleaned the sink with a',solvent,-8.180273056030273
654,'They saw the lightning and heard the',screams,-13.586871147155762
655,'They saw the lightning and heard the',thunder,-0.5765076875686646
656,'The final score of the game was',disputed,-14.977858543395996
657,'It is time to hang the new',pictures,-9.320261001586914
658,'Every day, rain or shine, the jogger ran up and down the',hill,-5.277461051940918
659,'He returned the hole punch to the computer',teacher,-10.328840255737305
660,'Rafael wants to preserve the national forest by guarding every cedar',tree,-0.5702698230743408
661,'Jessie left without his toolbox or his packed',keys,-6.027453422546387
662,'The car accident five years ago left an ugly scar on his hairy',face,-4.422313690185547
663,'We sprayed the yard to keep away the nasty',bugs,-3.2351231575012207
664,'Gary could not believe his son stole that fast',watch,-19.449363708496094
665,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the cell',phone,-0.44467952847480774
666,'The hinges were rusted shut, so he had to pry it open with a sharp',crowbar,-25.90740203857422
667,'Fred put the worm on the wet',grass,-5.889370918273926
668,'She decided to start a new temporary',business,-6.965854167938232
669,'He positioned the violin under his bearded',chin,-9.93947696685791
670,'He always seemed to be interested in looking at the blue',sky,-3.757194995880127
671,'She was having a hard time because she didn't know the English',answer,-7.845341682434082
672,'It didn't get completed because he could not locate the right diagnostic',tool,-1.4240707159042358
673,'He always hid an extra set of keys under a Persian',rug,-8.691805839538574
674,'No one at the reunion recognized Dan because he had grown a long',mustache,-30.07779598236084
675,'The fertilizer enriched the dry',soil,-3.4259424209594727
676,'She was named after her famous',mother,-2.6603267192840576
677,'I sat far off to the side of the auditorium and my line of sight was blocked by a tall',beam,-7.86435079574585
678,'He was caught stealing a borrowed',car,-2.281846761703491
679,'She flipped through the stations in search of some global',news,-6.46665096282959
680,'I could hear the loud telephone ringing through the concrete',door,-3.5451393127441406
681,'Paul painted the clown's suit blue and gave him a big red snotty',balloon,-11.386548042297363
682,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his bulging',muscles,-6.901283264160156
683,'He was cold most of the night and finally got up to get another thick',blanket,-6.8729143142700195
684,'Mary went into her room to look at her illustrated',painting,-6.470851898193359
685,'The county decided to tear down the gas station by the elementary',highway,-12.020257949829102
686,'They couldn't decide on a name for their new premature',dog,-11.765148162841797
687,'They stood on the bridge tossing stale bread to the wild',ducks,-9.086271286010742
688,'In the mysterious wooden box the girl found the topographical',ring,-14.434038162231445
689,'As soon as they reached the sand, he stopped to take off his striped',shoes,-6.263072490692139
690,'The jeweler was asked if he would examine the ring's huge black',stone,-4.832661151885986
691,'She took the baby out when he started to cry and had to miss the rest of the tea',party,-3.0309507846832275
692,'I just had a new sound system installed in my living',room,-0.0027882291469722986
693,'You could tell he had grown up in the South by his racist',attitude,-7.444073677062988
694,'She was glad she had brought a good book with her since there was nothing to read at the post',office,-0.06265982240438461
695,'Upon mother's strict orders, the cat's smelly litter box was kept in the outdoor',shed,-6.029080390930176
696,'Rushing out he forgot to take his thin',jacket,-8.967226028442383
697,'They decided to declaw the cat so he wouldn't tear up the thick',couch,-10.665777206420898
698,'Their neighbors were surprised to find out that the Smiths had never visited that national',town,-10.523725509643555
699,'The breeze lifted the short',air,-13.375765800476074
700,'Barry wisely chose to pay the monthly',fee,-3.316612482070923
701,'The house at the end of the narrow road was built of red',wood,-3.475937843322754
702,'Betsy could never tell a funny',joke,-3.147688150405884
703,'Randy froze when he saw a shadow at the end of the narrow',alley,-4.54153299331665
704,'She cleaned the dirt from her blonde',hair,-0.04872892424464226
705,'Steve invited his girlfriend to a formal',party,-2.6046223640441895
706,'Every day, rain or shine, the joggers ran up and down the tall',path,-7.501150131225586
707,'Every month Rick had to clean his whole',car,-6.700738430023193
708,'Their picnic was ruined by the bad',rain,-7.499033451080322
709,'The applause could be heard throughout the echoey',auditorium,-17.032800674438477
710,'He drove the nail into the rotten',door,-9.564903259277344
711,'Dillinger once robbed that federal',bank,-1.9144401550292969
712,'She was quite surprised that Bill didn't keep his pocket',watch,-3.331984519958496
713,'He really wanted to go but decided to stay home to wait for the important',call,-8.43995475769043
714,'At the park next to the beach she saw a man with a loyal',dog,-3.0801148414611816
715,'They waited a long time to see the animated',movie,-4.806905746459961
716,'She left the tiny baby alone in the waiting',room,-0.1471720188856125
717,'The person who caught the thief deserves our loudest',applause,-9.070453643798828
718,'It was time to hang the new advent',picture,-16.229524612426758
719,'As usual, he didn't do well because he had not prepared his subconscious',mind,-2.0395023822784424
720,'The cigar stank and burned a hole in the leather',shirt,-10.087892532348633
721,'She felt dinner would not be complete unless she made decadent',dessert,-4.887533664703369
722,'They left the dirty dishes in the kitchen',sink,-6.758408069610596
723,'It's raining, and I forgot my coat, hat, and waterproof',umbrella,-6.135063171386719
724,'Her cold drink was served with a slice of fresh',lemon,-4.252078056335449
725,'The last thing they were expecting on their wedding day was a raging dark',bull,-9.134635925292969
726,'Although John felt some remorse he decided to return the library',gift,-12.417935371398926
727,'As a punishment, his parents immediately took away his favorite',toy,-1.375112533569336
728,'After getting out of the shower he sat down to have instant',breakfast,-5.6508049964904785
729,'The only food in the refrigerator was a moldy sub',sandwich,-0.3357120454311371
730,'He was so busy and overwhelmed that he had forgotten to respond to the important',email,-2.481672763824463
731,'They took her car because he hated to drive in the heavy',city,-8.246061325073242
732,'The white gull dove down and caught a slimy',worm,-5.842757225036621
733,'Ken built his new house on a quiet wooded',street,-12.868486404418945
734,'He was soothed by the gentle instrumental',wind,-9.854438781738281
735,'Liz and Marie sat at the conference table and discussed the topic for the next work',meeting,-12.051475524902344
736,'They carelessly dumped the toxic waste into the winding',ocean,-7.8843536376953125
737,'He looked worried because he might have broken his right',glasses,-10.40473461151123
738,'I think that my stockbroker is a habitual',thief,-6.127026557922363
739,'Our government was secretly supplying the rebels with arms and live',ammunition,-3.4616637229919434
740,'I don't know what his secret was, but my brother always managed to get the best academic',grades,-3.839796781539917
741,'While they were eating pancakes, Albert noticed a bee swimming in the tonic',water,-7.564905166625977
742,'Within minutes of arriving at the office, the detective spilled his thermos full of hot',soup,-5.337033271789551
743,'There were a lot of old boxes stored in the unfinished',basement,-9.652098655700684
744,'He hated to move, but Richard wanted to live closer to his single',cousin,-11.280921936035156
745,'The officials tried to evacuate everyone from the area before the developing',storm,-9.501411437988281
746,'The truck that Dave drove crashed into the solid',wall,-1.3762058019638062
747,'The man was caught selling an illegal unregistered',gun,-6.82417106628418
748,'He finally bought some poison to kill the diseased',rats,-6.6036553382873535
749,'She pulled her head out from under the faucet and reached for a monkey',wrench,-5.887340545654297
750,'She was glad she had accompanied her friend because she was enjoying the party except for the bland',music,-5.388036251068115
751,'She was feeling cold so she put on her cashmere',slippers,-25.83925724029541
752,'It was a dream come true because Jane had always wanted to visit Europe with her younger',sister,-1.2003848552703857
753,'She usually let her very competent secretary handle the difficult',calls,-7.174487590789795
754,'His seat was next to the revolving',window,-6.544638633728027
755,'If he strained his eyes he could see a tiny',bird,-6.675998687744141
756,'Coming in, he took off his smelly',hat,-4.636412143707275
757,'Steve spilled coffee all over his clean white polo',shirt,-0.4479941725730896
758,'Mr. Smith enjoyed showing people his newly installed satellite',dish,-3.400817632675171
759,'They decided to buy a small place and build an addition with two more upper',rooms,-6.231288909912109
760,'Larry chose not to join the Confederate',army,-3.087040901184082
761,'They rested under a tree in the local',park,-0.9676302075386047
762,'The shirt was stained with frying',oil,-0.24451382458209991
763,'The Italian chef was known for his fabulous bowtie',sauce,-8.678895950317383
764,'Phil put some drops in his soft',drink,-1.067413091659546
765,'Every morning before school his mother laid out his clothes and packed his messenger',lunch,-11.210803031921387
766,'Sam practiced every day in anticipation of the philharmonic',concert,-7.457400321960449
767,'The hikers wanted to camp close to the frozen',river,-4.5803327560424805
768,'Quite predictably, the first thing the doctor asked for was the specific',symptoms,-11.86837100982666
769,'The old woman was the only one to see the eerie',murder,-15.052045822143555
770,'The rude waiter was not given a generous',chance,-6.237179756164551
771,'Tim's friend pushed him into a kiddie',pool,-0.041949592530727386
772,'Since the water was unsafe they decided to drink orange',juice,-0.02086651138961315
773,'Before she arrived he opened a bottle of wine and put on some soft classical',music,-1.387864351272583
774,'There was a moth caught in the bright',light,-3.7762393951416016
775,'Peter painted the walls of the bird exhibit light blue to resemble the Pacific',ocean,-5.221831321716309
776,'He bought her a pearl necklace for her eighteenth',anniversary,-7.873668670654297
777,'Most of the trees died after last year's dreadful',drought,-4.450177192687988
778,'He slipped and fell on the uneven',ice,-7.878213882446289
779,'There were brightly colored pictures on every interior',wall,-1.419210433959961
780,'The bad boy was sent to his intimidating',father,-7.3384294509887695
781,'He grew corn to feed his dairy',cows,-1.1282155513763428
782,'Each night the campers built a huge bright',fire,-10.21794605255127
783,'The other driver was so angry he threatened him with a civil',gun,-15.984125137329102
784,'Sharon dried the bowls with a filthy',towel,-8.994670867919922
785,'We followed the path up the hill, and there, under the tree, was a gray',snake,-6.239148139953613
786,'No one wanted to make any decisions until after the corporate',party,-7.27169132232666
787,'As a child he used to collect glass',stamps,-8.615553855895996
788,'The cat was crouched in the tall grass down by the lazy',river,-4.393103122711182
789,'He fell on the floor after tripping on the oriental',cord,-13.689563751220703
790,'The bridesmaid had an ugly revealing',face,-4.713552474975586
791,'No matter how hard she tried, she could not remember the serial',name,-12.103362083435059
792,'The wealthy couple's three little girls enjoyed playing together in the front',yard,-0.8963308334350586
793,'His skin was red from spending the day at the neighborhood',beach,-7.0648193359375
794,'The journalist reported that many collapsed during the intense',heat,-6.268338203430176
795,'The cows moved from the sun into the wooden',shade,-9.652709007263184
796,'Helen reached up to dust the topmost',lamp,-9.283477783203125
797,'He liked lemon and sugar in his herbal',water,-13.430475234985352
798,'Ida wanted to sing folk songs at the picnic, so she brought her wireless',microphone,-5.045145034790039
799,'Most men cannot understand why women wear ugly',shoes,-4.542870044708252
800,'After dinner they washed the family',dishes,-4.2380805015563965
801,'In his day, that old guy was one of the best soccer',athletes,-9.659146308898926
802,'They had been wandering in circles because nobody had a detailed',map,-5.621030330657959
803,'I had lost the ticket I needed to pick up my rental',clothes,-12.526623725891113
804,'They had to shampoo the new beige rug after the accident with the mangy',wine,-14.778904914855957
805,'The Democrats seemed to focus on defense while the Republicans talked about the booming',budget,-9.829384803771973
806,'Sandy always wished that she had had a Persian',sister,-12.137435913085938
807,'Mrs. Stevens said that little Dennis was the loudest boy in the fictional',story,-3.0563607215881348
808,'Joan fed her baby some warm breast',milk,-1.5803182125091553
809,'She wore heavy wool socks and her sturdiest boots to go walking in the melting',forest,-6.486944198608398
810,'Kim was relieved to see that ample food had been made for the special',occasion,-4.278220176696777
811,'Every spring they held the annual onion',parade,-10.747262001037598
812,'The squirrel stored some nuts in the dead',ground,-10.112895965576172
813,'The sewer backed up and caused a unpleasant',flood,-11.24826431274414
814,'During years of drudgery, the man had derived comfort from a single catchy',book,-8.450786590576172
815,'They installed an extremely expensive alarm system to protect their suburban',home,-3.3112258911132812
816,'Although Jan was usually careful, she had forgotten to turn off the ultraviolet',light,-0.8098882436752319
817,'The university wouldn't let him register until he paid the overdue fines on the borrowed comic',books,-0.1728023737668991
818,'She helped him put the finishing touches on the haunted',house,-0.6578906774520874
819,'His ring fell into a hole in the tiled',floor,-0.4048233926296234
820,'He put a clean sheet on the twin',bed,-5.468600273132324
821,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dining',table,-1.7194204330444336
822,'At night the old woman locked the frosty',door,-5.381650447845459
823,'The young boy asked for another tasty',treat,-4.256320953369141
824,'He was grouchy because he was having trouble with his nightmarish',sleep,-2.661811113357544
825,'The senator had once been a preschool',teacher,-0.28092384338378906
826,'He smiled nervously as he searched through his pockets for a fresh',mint,-7.479173183441162
827,'The house at the end of the narrow road was built of red',bricks,-0.8429670929908752
828,'Within minutes of arriving at the office, the detective spilled his thermos full of hot',coffee,-1.9169788360595703
829,'The person who caught the thief deserves our loudest',respect,-4.5633544921875
830,'They rested under a tree in the dim',light,-4.364083766937256
831,'Since the water was unsafe they decided to drink sweet',tea,-1.1865466833114624
832,'They had to shampoo the new beige rug after the accident with the mangy',dog,-3.771418333053589
833,'The breeze lifted the short',skirt,-9.868398666381836
834,'The bad boy was sent to his intimidating',room,-7.588441371917725
835,'We followed the path up the hill, and there, under the tree, was a gray',cat,-4.467199325561523
836,'She was glad she had accompanied her friend because she was enjoying the party except for the loud',food,-9.862997055053711
837,'The hinges were rusted shut, so he had to pry it open with a steel',knife,-4.879960536956787
838,'She took the baby out when he started to cry and had to miss the rest of the tea',movie,-13.469596862792969
839,'Liz and Marie sat at the conference table and discussed the topic for the next board',week,-13.046363830566406
840,'I just had a new sound system installed in my living',car,-17.453155517578125
841,'The squirrel stored some nuts in the dead',tree,-2.745506763458252
842,'There were a lot of old boxes stored in the unfinished',attic,-12.33360767364502
843,'Her cold drink was served with a slice of homemade',pie,-3.4587550163269043
844,'The Democrats seemed to focus on defense while the Republicans talked about the booming',economy,-0.40983670949935913
845,'It's raining, and I forgot my coat, hat, and wide',boots,-9.668651580810547
846,'He bought her a pearl necklace for her eighteenth',birthday,-0.008225374855101109
847,'He was so busy and overwhelmed that he had forgotten to respond to the footer',note,-6.968396186828613
848,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his bulging',scars,-13.66456413269043
849,'She flipped through the stations in search of some global',music,-9.608354568481445
850,'Every spring they held the annual onion',festival,-5.3976945877075195
851,'The wealthy couple's three little girls enjoyed playing together in the nearby',park,-2.7059438228607178
852,'The fertilizer enriched the green',grass,-5.438579559326172
853,'He grew corn to feed his poor',family,-1.0585927963256836
854,'She cleaned the dirt from her blonde',shoes,-12.146462440490723
855,'The last thing they were expecting on their wedding day was a raging dark',storm,-4.9290547370910645
856,'Quite predictably, the first thing the doctor asked for was the pregnancy',test,-0.7773799300193787
857,'His seat was next to the glass',door,-2.444528102874756
858,'The only food in the refrigerator was a moldy aged',cheese,-3.3775415420532227
859,'As a child he used to collect postage',marbles,-32.91249465942383
860,'Before she arrived he opened a bottle of wine and put on some soft clean',clothes,-4.7519941329956055
861,'Ken built his new house on a quiet residential',lot,-4.996545314788818
862,'Steve invited his girlfriend to a pajama',dance,-4.853689193725586
863,'Dillinger once robbed that antique',store,-0.8354785442352295
864,'The white gull dove down and caught a slimy',fish,-2.3404953479766846
865,'He really wanted to go but decided to stay home to wait for the important',bus,-9.716551780700684
866,'Every day, rain or shine, the joggers ran up and down the tall',hill,-6.343661308288574
867,'There were brightly colored pictures on every title',page,-1.0685558319091797
868,'I could hear the loud telephone ringing through the concrete',wall,-1.507716178894043
869,'The applause could be heard throughout the packed',hall,-2.4841792583465576
870,'You could tell he had grown up in the South by his racist',accent,-8.56128978729248
871,'No one wanted to make any decisions until after the corporate',meeting,-5.710966110229492
872,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dinner',room,-4.317942142486572
873,'Jessie left without his toolbox or his office',lunch,-13.572654724121094
874,'He liked lemon and sugar in his herbal',tea,-0.3400231897830963
875,'At night the old woman locked the front',window,-4.782437801361084
